,Pre-pandemic Date,"B.C.

Number of ED visits, pre-pandemic",Post-pandemic Date,"B.C.

Number of ED visits, pandemic period",PRE_MIN_TEMPERATURE,PRE_MEAN_TEMPERATURE,PRE_MAX_TEMPERATURE,PRE_TOTAL_SNOW,PRE_TOTAL_RAIN,PRE_TOTAL_PRECIPITATION,PRE_HEATING_DEGREE_DAYS,PRE_COOLING_DEGREE_DAYS,POST_MIN_TEMPERATURE,POST_MEAN_TEMPERATURE,POST_MAX_TEMPERATURE,POST_TOTAL_SNOW,POST_TOTAL_RAIN,POST_TOTAL_PRECIPITATION,POST_HEATING_DEGREE_DAYS,POST_COOLING_DEGREE_DAYS
226,2019-06-22,"4,366",2020-06-22,"4,200",10.160576923076924,14.737864077669904,19.294685990338163,0.0,2.369607843137255,1.7864130434782608,3.395145631067961,0.133009708737864,10.269444444444444,15.228837209302323,20.232258064516127,0.0,4.8424528301886784,4.426344086021505,3.1116279069767443,0.3404651162790698
228,2019-06-23,"4,652",2020-06-23,"3,962",10.47632850241546,14.30242718446602,18.18,0.0,1.737142857142857,1.8593582887700533,3.753398058252428,0.0558252427184466,12.07813953488372,16.71214953271028,21.427314814814817,0.0,7.405555555555555,5.419786096256685,1.988785046728972,0.7009345794392523
230,2019-06-24,"4,734",2020-06-24,"3,990",9.22570093457944,13.96525821596244,18.696728971962617,0.0,1.2163636363636363,1.1088541666666667,4.06056338028169,0.0258215962441314,12.228504672897197,16.730516431924883,21.22300469483568,0.0,1.8654205607476635,2.92620320855615,1.7568075117370892,0.4873239436619718
232,2019-06-25,"4,510",2020-06-25,"4,056",7.689805825242718,14.708780487804878,21.70878048780488,0.0,0.8485981308411215,0.7718232044198894,3.318536585365853,0.0273170731707317,10.89178082191781,16.53715596330275,22.17935779816514,0.0,1.5372727272727271,1.488082901554404,2.2027522935779817,0.7399082568807339
234,2019-06-26,"4,498",2020-06-26,"4,124",9.573039215686276,16.093069306930694,22.583168316831685,0.0,5.376851851851852,3.6562841530054646,2.094554455445545,0.1876237623762376,12.067441860465117,16.3739336492891,20.63175355450237,0.0,2.9725490196078432,2.428108108108108,2.2682464454976303,0.6421800947867299
236,2019-06-27,"4,372",2020-06-27,"3,853",10.680392156862746,14.654679802955666,18.607352941176472,0.0,7.797321428571428,7.729569892473118,3.4522167487684725,0.1068965517241379,10.976555023923444,14.67246376811594,18.35024154589372,0.0,1.9510416666666668,2.42,3.430434782608696,0.1028985507246376
238,2019-06-28,"4,349",2020-06-28,"3,986",10.69906103286385,14.391387559808614,18.044976076555024,0.0,3.09245283018868,2.9367021276595744,3.655023923444976,0.0464114832535885,9.494258373205742,15.163414634146342,20.863942307692305,0.0,1.158762886597938,1.0574585635359115,2.8780487804878048,0.0414634146341463
240,2019-06-29,"4,521",2020-06-29,"4,352",10.188571428571429,15.199038461538462,20.16634615384616,0.0,0.1999999999999999,0.3698924731182795,2.900480769230769,0.0995192307692307,9.907511737089203,15.842924528301886,21.84861111111111,0.0,1.5413461538461537,1.3436170212765957,2.4212264150943392,0.2641509433962264
242,2019-06-30,"4,784",2020-06-30,"4,058",9.705714285714286,16.78708133971292,23.86172248803828,0.0,0.275,0.2542553191489362,1.5636363636363635,0.3507177033492822,10.93148148148148,14.836150234741783,18.685915492957747,0.0,2.7801980198019804,3.016756756756757,3.1953051643192487,0.0314553990610328
244,2019-07-01,"4,729",2020-07-01,"3,676",10.73152709359606,17.04676616915423,23.405853658536586,0.0,1.480582524271845,1.16524064171123,1.698507462686567,0.7452736318407961,10.680193236714976,13.400485436893204,16.146190476190476,0.0,7.64757281553398,7.040860215053763,4.620873786407767,0.0213592233009708
245,2019-07-02,"5,011",2020-07-02,"3,971",11.819158878504672,16.532394366197185,21.227699530516432,0.0,1.53125,1.5608247422680412,2.037558685446009,0.5699530516431925,10.509302325581396,13.61822429906542,16.726046511627906,0.0,4.825,4.807329842931938,4.403738317757009,0.0219626168224299
246,2019-07-03,"4,680",2020-07-03,"3,859",11.54093023255814,16.235981308411215,20.9107476635514,0.0,1.5862385321100918,1.4404145077720207,2.0705607476635515,0.3065420560747663,9.314351851851852,13.183333333333334,17.011848341232227,0.0,4.2410000000000005,4.327717391304348,4.821428571428571,0.0047619047619047
247,2019-07-04,"4,540",2020-07-04,"3,831",12.59675925925926,15.993953488372092,19.376744186046512,0.0,2.635398230088496,2.786294416243655,2.1753488372093024,0.1693023255813953,10.141545893719808,14.601941747572816,19.038942307692302,0.0,0.3687499999999999,0.6273743016759776,3.445631067961165,0.0475728155339805
248,2019-07-05,"4,634",2020-07-05,"3,930",11.90566037735849,15.79903846153846,19.668899521531102,0.0,3.804545454545455,3.475392670157068,2.3783653846153845,0.1774038461538461,9.415865384615383,15.266666666666667,21.071497584541063,0.0,0.578125,0.3707182320441988,2.8328431372549017,0.0995098039215686
249,2019-07-06,"4,488",2020-07-06,"4,309",11.81132075471698,16.01866028708134,20.20095693779904,0.0,2.7685714285714287,2.4603174603174605,2.208612440191388,0.2272727272727272,10.069953051643193,15.497156398104266,20.87558685446009,0.0,1.4401960784313723,1.0579234972677596,2.737440758293839,0.2345971563981042
250,2019-07-07,"4,636",2020-07-07,"4,085",11.933333333333332,15.784466019417476,19.64691943127962,0.0,2.4263636363636363,2.46839378238342,2.4097087378640776,0.1941747572815534,11.492753623188406,14.905365853658536,18.32233009708738,0.0,2.116504854368932,1.8373626373626373,3.122439024390244,0.0278048780487804
251,2019-07-08,"4,835",2020-07-08,"4,055",11.34566210045662,16.610091743119266,21.86238532110092,0.0,0.7805309734513275,0.8401015228426396,1.698165137614679,0.3082568807339449,11.348571428571429,15.33827751196172,19.38867924528302,0.0,3.897196261682243,3.025806451612903,2.7569377990430626,0.0952153110047846
252,2019-07-09,"4,644",2020-07-09,"4,046",11.292924528301889,17.370813397129186,23.40239234449761,0.0,6.679279279279279,4.271794871794872,1.344976076555024,0.7157894736842105,11.281308411214953,15.08820754716981,18.86084905660377,0.0,3.241904761904762,3.0166666666666666,2.9566037735849053,0.0448113207547169
253,2019-07-10,"4,467",2020-07-10,"4,135",13.545794392523366,17.17793427230047,20.84046511627907,0.0,6.655172413793103,6.9185929648241205,1.4431924882629108,0.6211267605633803,10.52463768115942,15.27462686567164,20.03069306930693,0.0,4.714736842105263,3.5494318181818185,2.891542288557214,0.1661691542288557
254,2019-07-11,"4,530",2020-07-11,"3,825",12.764220183486238,17.405069124423964,22.02857142857143,0.0,0.9342105263157896,1.236868686868687,1.1428571428571428,0.547926267281106,10.621,14.92979797979798,19.193434343434344,0.0,6.134408602150538,4.917919075144509,3.283838383838384,0.2136363636363636
255,2019-07-12,"4,608",2020-07-12,"3,977",12.391509433962264,17.851941747572816,23.269417475728154,0.0,0.311214953271028,0.3757894736842105,0.9699029126213592,0.8218446601941748,10.26930693069307,14.54776119402985,18.866183574879223,0.0,1.918,1.7983333333333331,3.523880597014925,0.0716417910447761
256,2019-07-13,"4,531",2020-07-13,"4,326",12.53623188405797,17.869268292682925,23.189756097560974,0.0,1.039047619047619,0.8322751322751324,1.075609756097561,0.9448780487804878,8.499526066350711,14.736190476190476,20.954285714285717,0.0,0.2971428571428571,0.1924324324324324,3.268095238095238,0.0042857142857142
257,2019-07-14,"4,745",2020-07-14,"4,138",12.747826086956522,17.513106796116503,22.35,0.0,0.8216216216216217,0.7693877551020408,1.246116504854369,0.7592233009708738,9.053990610328638,15.693364928909954,22.300943396226412,0.0,3.393333333333333,3.0588235294117645,2.5118483412322274,0.20521327014218
258,2019-07-15,"4,970",2020-07-15,"4,094",11.924311926605505,17.279723502304147,22.61198156682028,0.0,0.9587719298245614,0.9045454545454544,1.2557603686635943,0.535483870967742,12.01560975609756,17.58872549019608,23.12135922330097,0.0,6.086538461538462,4.895081967213115,1.4235294117647057,1.0122549019607845
259,2019-07-16,"4,688",2020-07-16,"4,146",12.007109004739336,17.12548076923077,22.22596153846154,0.0,8.610714285714286,5.9390625,1.4447115384615383,0.5701923076923077,13.07122641509434,17.809478672985783,22.54084507042253,0.0,1.3401869158878503,1.903703703703704,1.2962085308056872,1.1056872037914691
260,2019-07-17,"4,569",2020-07-17,"4,199",12.6,16.026699029126213,19.460576923076925,0.0,7.639823008849557,8.37696335078534,2.291747572815534,0.3184466019417475,12.538388625592416,17.292753623188407,21.94976076555024,0.0,1.7182692307692309,1.3661290322580646,1.4729468599033817,0.7657004830917874
261,2019-07-18,"4,536",2020-07-18,"3,962",10.900947867298578,14.800478468899522,18.7,0.0,3.102678571428572,3.468911917098445,3.274162679425837,0.0746411483253588,10.944927536231884,16.988780487804878,23.01650485436893,0.0,1.6,2.030054644808743,1.7658536585365854,0.7546341463414633
262,2019-07-19,"4,381",2020-07-19,"4,203",9.482407407407406,14.311374407582935,19.09004739336493,0.0,0.9425925925925924,0.986910994764398,3.703791469194313,0.0151658767772511,12.724761904761904,18.65311004784689,24.57311320754717,0.0,0.2528301886792453,0.1915343915343915,0.8220095693779905,1.4751196172248804
263,2019-07-20,"4,428",2020-07-20,"4,472",10.228708133971292,16.090384615384615,21.928846153846152,0.0,0.44,0.3984210526315789,2.1115384615384616,0.2019230769230769,12.315094339622645,19.23554502369668,26.149528301886797,0.0,1.5990654205607475,1.570744680851064,0.7914691943127962,2.027014218009479
264,2019-07-21,"4,545",2020-07-21,"4,149",10.473809523809525,18.077884615384612,25.724056603773583,0.0,0.19,0.2324742268041237,1.060576923076923,1.1384615384615384,13.751612903225809,19.60925925925926,25.475115207373275,0.0,0.4747747747747748,0.8783505154639175,0.7287037037037037,2.337962962962963
265,2019-07-22,"4,886",2020-07-22,"4,128",11.251674641148323,18.659134615384616,26.058653846153845,0.0,0.4822429906542056,0.4736842105263157,0.8168269230769231,1.4759615384615383,13.541037735849056,18.70382775119617,23.800476190476196,0.0,0.5560747663551402,0.4313829787234042,1.1401913875598086,1.8440191387559808
266,2019-07-23,"4,620",2020-07-23,"4,068",12.438755980861243,18.661538461538463,24.856250000000003,0.0,3.090909090909091,1.9864583333333328,0.8072115384615385,1.46875,12.97156862745098,17.22906403940887,21.474146341463413,0.0,2.753846153846154,2.4392265193370166,1.7832512315270936,1.0123152709359606
267,2019-07-24,"4,536",2020-07-24,"3,988",12.115238095238094,16.624880382775117,21.110526315789475,0.0,2.7945945945945945,3.326178010471204,1.7248803827751196,0.3497607655502392,11.690243902439024,15.74179104477612,19.73712871287129,0.0,0.9196078431372549,1.235195530726257,2.5064676616915422,0.2482587064676616
268,2019-07-25,"4,624",2020-07-25,"3,853",10.985308056872038,17.041428571428572,23.07904761904762,0.0,2.232727272727273,1.9952879581151837,1.553809523809524,0.5952380952380952,9.893236714975846,16.220487804878047,22.53495145631068,0.0,0.5121212121212122,0.4694444444444444,2.035609756097561,0.2560975609756097
269,2019-07-26,"4,582",2020-07-26,"4,022",12.282710280373832,18.656666666666663,25.002857142857145,0.0,6.90462962962963,5.425263157894737,1.0080952380952382,1.6647619047619049,11.071287128712871,19.033830845771146,27.02766990291262,0.0,0.412,0.4248618784530387,0.6278606965174129,1.6616915422885572
270,2019-07-27,"4,496",2020-07-27,"4,337",13.376923076923076,17.716097560975612,22.03853658536585,0.0,1.2696078431372548,2.191803278688525,1.3229268292682923,1.0390243902439025,12.575714285714286,20.30096153846154,28.05693779904306,0.0,0.1705882352941176,0.225,0.6490384615384616,2.95
271,2019-07-28,"4,708",2020-07-28,"4,151",11.216746411483255,17.228502415458937,23.271361502347418,0.0,0.8672727272727272,0.5463541666666667,1.4193236714975843,0.6478260869565217,12.959615384615384,19.208212560386475,25.44545454545455,0.0,0.0116504854368932,0.0181318681318681,1.0338164251207729,2.2420289855072464
272,2019-07-29,"4,990",2020-07-29,"4,003",10.852293577981651,17.34285714285714,23.8110599078341,0.0,0.4982608695652174,0.32,1.6170506912442395,0.9599078341013826,11.276190476190475,19.147368421052636,26.99142857142857,0.0,0.0,0.0355191256830601,1.0339712918660289,2.18133971291866
273,2019-07-30,"4,559",2020-07-30,"4,103",12.194977168949771,16.90279069767442,21.61813953488372,0.0,2.549122807017544,2.384974093264249,2.033953488372093,0.9367441860465116,12.382692307692308,21.079512195121957,29.73495145631068,0.0,0.0227722772277227,0.0417582417582417,0.3648780487804878,3.444390243902439
274,2019-07-31,"4,513",2020-07-31,"4,276",12.388785046728971,17.891079812206574,23.40462962962963,0.0,1.050442477876106,1.0471204188481675,1.4647887323943662,1.355868544600939,14.110784313725487,21.016582914572865,27.919402985074623,0.0,0.588421052631579,0.4788571428571428,0.3472361809045226,3.363819095477387
275,2019-08-01,"4,489",2020-08-01,"4,008",12.04675925925926,17.346511627906978,22.6246511627907,0.0,11.147413793103448,7.644791666666666,1.816744186046512,1.1632558139534883,14.36930693069307,20.47412935323383,26.550248756218902,0.0,0.8927835051546391,0.7354285714285713,0.4059701492537313,2.880099502487562
276,2019-08-02,"4,531",2020-08-02,"4,242",12.884931506849316,18.133488372093023,23.37162790697674,0.0,1.306422018348624,2.7494791666666667,1.285581395348837,1.4190697674418606,13.469651741293532,19.232,24.9595,0.0,4.870707070707071,3.394915254237288,0.88,2.112
277,2019-08-03,"4,535",2020-08-03,"4,286",11.264018691588785,17.44037558685446,23.59530516431925,0.0,0.0361904761904761,0.2053475935828877,1.2948356807511738,0.7352112676056338,13.886363636363637,18.82131979695432,23.81094527363184,0.002,0.79009900990099,1.0146892655367232,0.8690355329949238,1.6903553299492386
278,2019-08-04,"4,689",2020-08-04,"4,423",11.210280373831775,18.8,26.41792452830189,0.0,0.048076923076923,0.0315508021390374,0.8320754716981132,1.6320754716981132,11.880193236714977,18.53317073170732,25.163414634146346,0.0,3.3123809523809524,2.5358695652173915,1.186341463414634,1.7195121951219512
279,2019-08-05,"4,818",2020-08-05,"4,366",11.833490566037735,19.414691943127963,27.039719626168225,0.0,0.6944444444444444,0.4331578947368421,0.7592417061611374,2.1739336492890997,12.14423076923077,18.791304347826088,25.42344497607656,0.0,7.479824561403509,5.294764397905759,1.1391304347826088,1.930434782608696
280,2019-08-06,"4,922",2020-08-06,"4,170",12.368036529680364,19.572477064220184,26.755045871559638,0.0,0.3,0.2891191709844559,0.7894495412844036,2.361926605504587,12.050471698113206,15.924644549763032,19.861792452830187,0.0,6.365217391304348,7.01948717948718,2.3682464454976304,0.2928909952606635
281,2019-08-07,"4,634",2020-08-07,"4,013",12.622115384615386,19.67149758454106,26.72822966507177,0.0,0.3027272727272727,0.2902173913043478,0.7352657004830917,2.4067632850241547,10.879024390243902,14.81542288557214,18.69502487562189,0.0,4.968518518518518,3.876881720430108,3.22636815920398,0.0417910447761194
282,2019-08-08,"4,553",2020-08-08,"3,963",12.434862385321102,18.83564814814815,25.21296296296296,0.0,0.4,0.5736842105263158,1.049537037037037,1.885185185185185,11.18118811881188,15.814,20.424,0.0,0.6558823529411765,0.6333333333333333,2.404,0.218
283,2019-08-09,"4,393",2020-08-09,"4,040",12.870616113744076,17.89029126213592,22.91111111111111,0.0,0.2307692307692307,0.1601092896174863,1.25873786407767,1.149029126213592,9.163636363636364,15.214720812182742,21.4029702970297,0.0,2.128971962616822,1.9616216216216216,3.002030456852792,0.216751269035533
284,2019-08-10,"4,099",2020-08-10,"4,477",13.132857142857144,17.453110047846888,21.806666666666665,0.0,3.2884615384615383,2.3616216216216217,1.3277511961722488,0.7808612440191387,10.981516587677724,16.74734299516908,22.42451923076923,0.0,0.2422018348623853,0.2010695187165775,1.8333333333333333,0.5806763285024155
285,2019-08-11,"4,221",2020-08-11,"4,167",13.17688679245283,16.750236966824644,20.356744186046512,0.0,4.532432432432433,4.202094240837696,1.5023696682464456,0.25260663507109,10.154807692307692,15.329611650485438,20.48640776699029,0.0,0.536697247706422,0.7606382978723404,3.193203883495145,0.5228155339805826
286,2019-08-12,"4,547",2020-08-12,"4,010",12.906451612903226,17.690277777777776,22.461111111111112,0.0,1.2876106194690264,1.625,1.0361111111111112,0.7263888888888889,9.298076923076923,14.374634146341464,19.420388349514564,0.0,0.0401869158878504,0.1365591397849462,3.7663414634146335,0.1409756097560975
287,2019-08-13,"4,356",2020-08-13,"4,054",11.41705069124424,17.705581395348837,24.01116279069767,0.0,0.2372727272727272,0.226063829787234,1.02046511627907,0.7260465116279069,9.003921568627451,14.964851485148516,20.955121951219517,0.0,1.490909090909091,0.9240641711229944,3.10990099009901,0.0747524752475247
288,2019-08-14,"4,235",2020-08-14,"4,070",12.169266055045872,18.52626728110599,24.88348623853211,0.0,0.22,0.233160621761658,0.7732718894009217,1.2995391705069124,9.858128078817732,15.920603015075375,21.8845,0.0,6.439252336448599,5.959562841530055,2.3668341708542715,0.2874371859296482
289,2019-08-15,"4,088",2020-08-15,"3,984",12.055963302752293,17.987906976744185,23.867906976744187,0.0,0.5518181818181819,0.4557291666666667,1.103720930232558,1.091627906976744,12.101932367149756,18.98543689320388,25.864734299516908,0.0,2.1794392523364485,2.7414893617021274,0.7883495145631069,1.7737864077669905
290,2019-08-16,"4,200",2020-08-16,"4,064",12.807009345794391,17.21298076923077,21.610952380952384,0.0,1.0125,0.7182795698924731,1.4596153846153848,0.6725961538461539,12.515458937198067,20.9190243902439,29.32451923076923,0.0,2.381651376146789,1.829473684210526,0.464390243902439,3.3834146341463414
291,2019-08-17,"4,123",2020-08-17,"4,372",11.936792452830188,16.0654028436019,20.18056872037915,0.0,1.7884615384615383,1.779032258064516,2.39478672985782,0.4601895734597156,15.153846153846152,21.50829268292683,27.82766990291262,0.0,3.637037037037037,2.88031914893617,0.5380487804878049,4.046341463414634
292,2019-08-18,"4,277",2020-08-18,"4,122",11.516901408450703,16.576415094339623,21.68294930875576,0.0,1.256880733944954,1.5663157894736843,2.1066037735849057,0.6830188679245284,13.277511961722489,19.35817307692308,25.42047619047619,0.0,0.5660714285714286,1.1751295336787564,0.9254807692307692,2.2836538461538463
293,2019-08-19,"4,438",2020-08-19,"4,198",10.505479452054791,16.238888888888887,21.95694444444444,0.0,2.5559633027522937,2.4157894736842107,2.406018518518519,0.6449074074074075,11.643396226415096,17.563981042654028,23.46208530805687,0.0,8.23421052631579,5.618974358974359,1.8014218009478673,1.365402843601896
294,2019-08-20,"4,390",2020-08-20,"4,153",10.209677419354838,16.90277777777778,23.665137614678898,0.0,5.534821428571428,5.352604166666667,1.877777777777778,0.7805555555555556,13.515384615384615,17.519323671497585,21.508212560386472,0.0,12.653571428571428,10.454736842105264,1.4381642512077295,0.957487922705314
295,2019-08-21,"4,138",2020-08-21,"4,106",12.666968325791856,17.073853211009173,21.5,0.0,2.882727272727273,3.3576719576719576,1.7587155963302752,0.8325688073394495,13.37391304347826,17.217821782178216,21.142857142857142,0.0,9.793333333333331,10.14864864864865,1.685148514851485,0.902970297029703
296,2019-08-22,"4,188",2020-08-22,"3,850",10.970506912442396,16.08186046511628,21.1963133640553,0.0,2.715740740740741,1.9659574468085108,2.565581395348837,0.6474418604651162,11.32657004830918,16.044117647058822,20.72843137254902,0.0,1.0490196078431373,1.4311475409836063,2.4181372549019606,0.4622549019607843
297,2019-08-23,"4,224",2020-08-23,"3,928",10.75091743119266,14.592452830188678,18.43755868544601,0.0,3.260952380952381,3.2178378378378376,3.4801886792452827,0.0726415094339622,9.763861386138611,15.222388059701492,20.677560975609754,0.0,1.4877358490566035,1.018716577540107,2.909950248756219,0.1323383084577114
298,2019-08-24,"4,244",2020-08-24,"4,369",11.246728971962618,15.737089201877934,20.20469483568075,0.0,1.3182692307692307,1.3190217391304346,2.4502347417840373,0.1873239436619718,10.906603773584903,15.828909952606637,20.733649289099528,0.0,0.8490740740740741,0.8531578947368421,2.4502369668246446,0.2791469194312796
299,2019-08-25,"4,461",2020-08-25,"4,065",10.75462962962963,15.47699530516432,20.254587155963304,0.0,0.4954128440366973,0.7031746031746032,2.6568075117370893,0.1338028169014084,9.971563981042657,15.713875598086124,21.457142857142856,0.0,0.945945945945946,0.6989528795811518,2.636363636363636,0.3502392344497608
300,2019-08-26,"4,808",2020-08-26,"4,013",8.588181818181818,14.906392694063928,21.200913242009133,0.0,2.280357142857143,2.0357894736842104,3.194977168949772,0.1013698630136986,9.625365853658536,15.86138613861386,22.12058823529412,0.0,0.4101851851851851,0.4849462365591398,2.4326732673267326,0.294059405940594
301,2019-08-27,"4,638",2020-08-27,"4,048",9.904109589041097,17.115596330275228,24.333789954337902,0.0,0.4401785714285715,0.9357894736842106,1.7440366972477064,0.8596330275229358,9.075233644859813,15.67358490566038,22.26666666666667,0.0,2.2026315789473685,1.4815384615384617,2.640094339622641,0.3136792452830189
302,2019-08-28,"4,529",2020-08-28,"4,057",10.751376146788992,17.97824074074074,25.15787037037037,0.0,0.0315315315315315,0.0244680851063829,1.6092592592592594,1.5875,9.550717703349282,16.076354679802957,22.553694581280787,0.0,1.02,0.9735135135135136,2.3733990147783253,0.4497536945812808
303,2019-08-29,"4,531",2020-08-29,"3,959",10.18310502283105,17.483333333333334,24.76666666666667,0.0,0.2403669724770642,0.1618279569892473,1.698611111111111,1.1819444444444445,9.73019801980198,14.644278606965177,19.5960396039604,0.0,0.5489999999999999,0.7516483516483518,3.5069651741293533,0.1512437810945273
304,2019-08-30,"4,534",2020-08-30,"3,852",11.905990783410138,17.24764150943396,22.6093896713615,0.0,1.0125,0.6735135135135135,1.7037735849056603,0.9514150943396226,7.308866995073892,12.6545,18.05862068965517,0.0,4.353921568627452,3.859239130434783,5.3515,0.006
305,2019-08-31,"4,608",2020-08-31,"4,272",12.349065420560748,17.500943396226415,22.68356807511737,0.0,2.303809523809524,2.195135135135135,1.6273584905660377,1.1283018867924528,10.026570048309178,14.28883495145631,18.64114832535885,0.0,1.2027777777777775,1.166842105263158,3.733495145631068,0.0223300970873786
306,2019-09-01,"4,798",2020-09-01,"4,087",12.154028436018958,17.323923444976074,22.469856459330146,0.0,1.024,0.8072222222222223,1.4794258373205742,0.8033492822966507,11.597087378640778,16.339901477832512,21.006896551724136,0.0,4.506481481481481,3.9567567567567568,2.0970443349753696,0.4369458128078818
307,2019-09-02,"4,864",2020-09-02,"3,967",11.177990430622009,17.457692307692305,23.785446009389677,0.0,0.1037383177570093,0.0731182795698924,1.4274038461538463,0.8850961538461538,12.133333333333333,16.89108910891089,21.63940886699508,0.0,1.460747663551402,1.1225806451612903,1.9524752475247524,0.8435643564356436
308,2019-09-03,"4,891",2020-09-03,"4,265",10.620454545454546,17.24840182648402,23.887272727272727,0.0,1.623008849557522,1.5140625,1.467123287671233,0.7155251141552511,10.546445497630332,16.68076923076923,22.79182692307692,0.0,0.645045045045045,0.8052631578947368,1.875,0.5557692307692308
309,2019-09-04,"4,588",2020-09-04,"4,106",11.672398190045248,17.01909090909091,22.346363636363638,0.0,0.3526785714285714,0.4364583333333333,1.568181818181818,0.5872727272727272,11.17584541062802,17.766336633663368,24.299009900990097,0.0,0.3673076923076923,0.3381720430107526,1.409405940594059,1.1757425742574257
310,2019-09-05,"4,610",2020-09-05,"4,060",9.994117647058824,17.123181818181816,24.24590909090909,0.0,0.0272727272727272,0.0278947368421052,1.6995454545454547,0.8227272727272728,11.617307692307692,17.133816425120774,22.62415458937198,0.0,0.5009803921568627,0.5219251336898395,1.7314009661835748,0.8652173913043478
311,2019-09-06,"4,618",2020-09-06,"4,102",11.339819004524886,17.291162790697673,23.196744186046512,0.0,0.3846153846153846,0.3405405405405405,1.6846511627906977,0.9758139534883722,11.576381909547738,17.20909090909091,22.82878787878788,0.0,0.4979797979797979,0.4960674157303371,1.7323232323232325,0.9414141414141416
312,2019-09-07,"4,504",2020-09-07,"4,197",11.472300469483567,16.52311320754717,21.555868544600937,0.0,3.250943396226415,2.268108108108108,1.825943396226415,0.3490566037735849,10.392118226600983,16.649751243781093,23.015121951219516,0.0,0.4067961165048543,0.3376344086021505,2.299502487562189,0.9492537313432836
313,2019-09-08,"4,567",2020-09-08,"4,319",12.3042654028436,15.378947368421052,18.56384976525821,0.0,5.19622641509434,5.102173913043478,2.6516746411483254,0.0306220095693779,7.849758454106281,15.79560975609756,23.715533980582524,0.0,0.0161904761904761,0.0244680851063829,2.605853658536585,0.4014634146341463
314,2019-09-09,"4,701",2020-09-09,"4,061",11.787962962962965,14.816744186046511,17.870833333333334,0.0,4.186915887850467,4.043010752688172,3.22046511627907,0.0372093023255813,8.896208530805687,17.41778846153846,25.860576923076923,0.0,0.0277777777777777,0.0273684210526315,1.4413461538461538,0.8591346153846153
315,2019-09-10,"4,543",2020-09-10,"4,096",11.495283018867925,15.134123222748816,18.723584905660378,0.0,1.0757009345794393,1.3728260869565216,2.938388625592417,0.0725118483412322,10.085645933014357,18.34660194174757,26.618446601941745,0.0,0.0934579439252336,0.1189473684210526,1.0601941747572816,1.4067961165048544
316,2019-09-11,"4,510",2020-09-11,"4,102",10.99447004608295,14.895813953488371,18.78558139534884,0.0,5.171171171171171,3.720855614973262,3.13953488372093,0.0353488372093023,10.106467661691545,17.13948717948718,24.14666666666667,0.0,0.0061224489795918,0.0138888888888888,1.5784615384615386,0.717948717948718
317,2019-09-12,"4,221",2020-09-12,"3,891",11.347926267281109,14.669444444444444,17.96958525345622,0.0,14.625217391304348,12.46839378238342,3.380555555555556,0.0499999999999999,9.757868020304567,15.16938775510204,20.556632653061225,0.0,0.0206185567010309,0.0138888888888888,3.156122448979592,0.3255102040816326
318,2019-09-13,"4,448",2020-09-13,"3,848",11.039090909090907,14.448837209302326,17.816279069767443,0.0,10.89908256880734,9.073157894736845,3.5786046511627907,0.0274418604651162,9.334825870646766,13.2,17.24048780487805,0.0,0.2757281553398058,0.1603260869565217,4.8335,0.0335
319,2019-09-14,"4,374",2020-09-14,"4,171",10.876497695852532,13.628703703703705,16.378801843317973,0.0,8.825,8.137305699481866,4.381481481481481,0.0101851851851851,9.434803921568628,13.592537313432835,17.696019900497514,0.0,1.788785046728972,1.4114130434782608,4.4278606965174125,0.0203980099502487
320,2019-09-15,"4,580",2020-09-15,"3,999",9.96186046511628,12.936915887850468,15.92258064516129,0.0,6.3446428571428575,6.485051546391752,5.063084112149533,0.0,10.414903846153846,15.632367149758457,20.87761904761905,0.0,0.71,0.6244791666666667,2.7884057971014493,0.4207729468599033
321,2019-09-16,"4,687",2020-09-16,"4,081",8.694495412844038,12.517129629629627,16.356221198156682,0.0,7.183333333333334,5.206806282722513,5.48287037037037,0.0,10.579716981132076,16.32857142857143,22.02523809523809,0.0,0.6463636363636364,0.4694736842105263,2.0385714285714287,0.3671428571428571
322,2019-09-17,"4,320",2020-09-17,"4,061",9.36849315068493,12.43225806451613,15.490783410138247,0.0,10.02608695652174,8.602083333333333,5.567741935483872,0.0,10.647887323943662,16.07867298578199,21.52735849056604,0.0,0.14,0.1125,2.05781990521327,0.1364928909952606
323,2019-09-18,"4,481",2020-09-18,"3,988",8.786976744186047,13.085377358490566,17.4,0.0,1.2373831775700934,1.2275675675675677,4.9146226415094345,0.0,10.407547169811322,14.896135265700485,19.369082125603864,0.0,2.362857142857143,1.4497326203208558,3.1096618357487924,0.0057971014492753
324,2019-09-19,"4,335",2020-09-19,"3,806",8.492558139534884,12.569158878504672,16.639814814814812,0.0,1.2666666666666668,1.028191489361702,5.430841121495328,0.0,11.981042654028435,14.991428571428573,17.99238095238095,0.0,3.163809523809524,3.787830687830688,3.0419047619047617,0.0333333333333333
325,2019-09-20,"4,383",2020-09-20,"3,973",9.511737089201878,13.930434782608696,18.32367149758454,0.0,1.6504761904761909,1.263483146067416,4.07391304347826,0.0043478260869565,10.383809523809523,14.508612440191389,18.67943925233645,0.0,3.0495412844036696,2.1751295336787564,3.507655502392345,0.016267942583732
326,2019-09-21,"4,361",2020-09-21,"4,317",9.473205741626794,13.698076923076922,17.938862559241706,0.0,11.159433962264153,7.85,4.302884615384615,0.0009615384615384,8.583333333333334,13.424413145539908,18.24037558685446,0.0,1.325,1.086666666666667,4.575586854460094,0.0
