is_holiday,Boxing Day,British Columbia Day,Canada Day,Christmas Day,Family Day,Good Friday,Labour Day,National Patriots' Day,New Year's Day,Remembrance Day,St. Jean Baptiste Day,Thanksgiving Day,Victoria Day,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_SNOW,TOTAL_RAIN,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,is_weekend,Province_BC,Province_ON,Province_QC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001421800947867,6.417307692307692,8.772248803827752,0.143362831858407,5.213274336283186,5.044444444444444,11.582692307692309,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59675925925926,15.993953488372092,19.376744186046512,0.0,2.635398230088496,2.786294416243655,2.1753488372093024,0.1693023255813953,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.62283950617284,-8.912345679012345,-6.175925925925926,9.761290322580646,0.0,6.289922480620155,26.912345679012347,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0643518518518515,6.80093896713615,10.492056074766356,0.4836363636363636,4.06875,4.171144278606965,11.19906103286385,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2018691588785046,8.127699530516432,16.50601851851852,0.0,0.0,0.009090909090909,9.87230046948357,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.02512077294686,-9.511290322580646,-1.6632850241545891,0.0817204301075268,0.0,0.093491124260355,27.51129032258065,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.273423423423423,-0.4986425339366516,2.293665158371041,0.0280701754385964,0.148695652173913,0.1492146596858638,18.49864253393665,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.178703703703704,7.355348837209303,10.500930232558138,0.0298245614035087,12.321551724137931,10.16839378238342,10.644651162790698,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75521472392638,20.31552795031056,26.872049689440992,0.0,1.2127272727272729,1.0397058823529413,0.9062111801242236,3.221739130434783,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5987951807228915,3.675903614457832,8.931927710843373,0.0413793103448275,0.6406779661016949,0.5357142857142857,14.32409638554217,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.216425120772948,-11.4512,-4.982608695652174,0.0908045977011494,0.625,0.5135483870967742,29.4512,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.013084112149533,2.0338028169014084,6.092523364485981,0.543859649122807,0.6736842105263158,1.6474489795918366,15.966197183098592,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393548387096774,7.594838709677419,14.525806451612905,0.0278688524590163,7.795081967213115,4.2291970802919705,10.40516129032258,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5995169082125604,9.623577235772355,20.47874396135266,0.0,0.0156626506024096,0.0808641975308642,8.376422764227643,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.506666666666668,-9.342857142857143,-0.8602870813397129,1.2132530120481928,3.25375,3.987333333333333,27.34285714285714,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0351598173515983,3.6819905213270143,8.218396226415095,0.019047619047619,1.3876190476190475,1.6206703910614526,14.318009478672986,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869767441860465,5.948356807511737,11.092558139534884,0.0462962962962962,0.0037037037037037,0.0919354838709677,12.051643192488262,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.934126984126984,9.646031746031747,16.34285714285714,0.0,0.9625,3.3821052631578947,8.353968253968253,0.0,1.0,0.0,0.0,1.0
