,Date,Number_Visits,Province,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_SNOW,TOTAL_RAIN,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,is_holiday,holiday_name,British Columbia Day,Canada Day,Christmas Day,Family Day,Good Friday,Labour Day,New Year's Day,Remembrance Day,Thanksgiving Day,Victoria Day,normal day,is_weekend,Quarter,Population at end of quarter,"Age at time of death_Age at time of death, 0 to 44 years_x","Age at time of death_Age at time of death, 45 to 64 years_x","Age at time of death_Age at time of death, 65 to 84 years_x","Age at time of death_Age at time of death, 85 years and over_x","Age at time of death_Age at time of death, 0 to 44 years male","Age at time of death_Age at time of death, 45 to 64 years male","Age at time of death_Age at time of death, 65 to 84 years male","Age at time of death_Age at time of death, 85 years and over male","Age at time of death_Age at time of death, 0 to 44 years_y","Age at time of death_Age at time of death, 45 to 64 years_y","Age at time of death_Age at time of death, 65 to 84 years_y","Age at time of death_Age at time of death, 85 years and over_y","Age at time of death_Age at time of death, 0 to 44 years female","Age at time of death_Age at time of death, 45 to 64 years female","Age at time of death_Age at time of death, 65 to 84 years female","Age at time of death_Age at time of death, 85 years and over female"
202,2019-03-12,"18,148",ON,-9.458282208588958,-3.3190184049079754,2.8398773006134967,0.0533333333333333,0.1066666666666666,0.1618705035971223,21.319018404907972,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
203,2019-03-12,"18,148",ON,-9.458282208588958,-3.3190184049079754,2.8398773006134967,0.0533333333333333,0.1066666666666666,0.1618705035971223,21.319018404907972,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
204,2019-03-13,"17,683",ON,-3.496363636363636,0.3357575757575758,4.16060606060606,1.0,1.7283333333333333,2.7288732394366195,17.664242424242424,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
205,2019-03-13,"17,683",ON,-3.496363636363636,0.3357575757575758,4.16060606060606,1.0,1.7283333333333333,2.7288732394366195,17.664242424242424,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
206,2019-03-14,"17,723",ON,-0.5890909090909091,3.6115151515151513,7.794545454545454,0.4440677966101695,7.396610169491525,7.938571428571429,14.388484848484849,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
207,2019-03-14,"17,723",ON,-0.5890909090909091,3.6115151515151513,7.794545454545454,0.4440677966101695,7.396610169491525,7.938571428571429,14.388484848484849,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
208,2019-03-15,"17,845",ON,-3.9839285714285713,-0.018562874251497,3.956287425149701,1.340983606557377,1.575,2.4126760563380283,18.018562874251497,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
209,2019-03-15,"17,845",ON,-3.9839285714285713,-0.018562874251497,3.956287425149701,1.340983606557377,1.575,2.4126760563380283,18.018562874251497,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
210,2019-03-16,"16,799",ON,-8.863975155279503,-5.4,-1.916770186335404,0.54,0.0,0.3669117647058823,23.4,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
211,2019-03-16,"16,799",ON,-8.863975155279503,-5.4,-1.916770186335404,0.54,0.0,0.3669117647058823,23.4,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
212,2019-03-17,"17,627",ON,-11.86624203821656,-6.368789808917198,-0.8088607594936709,0.08,0.04,0.0820895522388059,24.3687898089172,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
213,2019-03-17,"17,627",ON,-11.86624203821656,-6.368789808917198,-0.8088607594936709,0.08,0.04,0.0820895522388059,24.3687898089172,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,60.0,205.0,485.0,350.0,1,1,1,1,35.0,115.0,385.0,490.0
214,2019-03-18,"19,681",ON,-11.346428571428572,-5.102380952380953,1.1559523809523808,0.1412698412698412,0.0,0.1957746478873239,23.10238095238095,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
215,2019-03-18,"19,681",ON,-11.346428571428572,-5.102380952380953,1.1559523809523808,0.1412698412698412,0.0,0.1957746478873239,23.10238095238095,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
216,2019-03-19,"18,651",ON,-8.654491017964071,-2.165269461077844,4.332934131736527,0.032258064516129,0.2161290322580645,0.2707142857142857,20.165269461077845,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
217,2019-03-19,"18,651",ON,-8.654491017964071,-2.165269461077844,4.332934131736527,0.032258064516129,0.2161290322580645,0.2707142857142857,20.165269461077845,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
218,2019-03-20,"18,075",ON,-3.1680981595092024,1.504907975460123,6.16319018404908,0.0666666666666666,1.028333333333333,1.0217391304347827,16.495092024539876,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
219,2019-03-20,"18,075",ON,-3.1680981595092024,1.504907975460123,6.16319018404908,0.0666666666666666,1.028333333333333,1.0217391304347827,16.495092024539876,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
220,2019-03-21,"18,236",ON,-1.4195121951219511,2.145121951219512,5.701829268292683,0.3120689655172414,1.4,1.2179856115107914,15.854878048780488,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
221,2019-03-21,"18,236",ON,-1.4195121951219511,2.145121951219512,5.701829268292683,0.3120689655172414,1.4,1.2179856115107914,15.854878048780488,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
222,2019-03-22,"17,853",ON,-6.639520958083832,-2.42710843373494,1.8186746987951805,0.3172413793103448,0.5448275862068965,0.8112676056338028,20.42710843373494,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
223,2019-03-22,"17,853",ON,-6.639520958083832,-2.42710843373494,1.8186746987951805,0.3172413793103448,0.5448275862068965,0.8112676056338028,20.42710843373494,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
224,2019-03-23,"16,550",ON,-10.4055900621118,-2.6975155279503107,5.0285714285714285,0.0072727272727272,0.0,0.0592592592592592,20.697515527950312,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
225,2019-03-23,"16,550",ON,-10.4055900621118,-2.6975155279503107,5.0285714285714285,0.0072727272727272,0.0,0.0592592592592592,20.697515527950312,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
226,2019-03-24,"17,616",ON,-8.558641975308642,-2.5469135802469136,3.4877300613496933,0.35,0.0035714285714285,0.2057971014492753,20.546913580246912,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
227,2019-03-24,"17,616",ON,-8.558641975308642,-2.5469135802469136,3.4877300613496933,0.35,0.0035714285714285,0.2057971014492753,20.546913580246912,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,65.0,190.0,510.0,335.0,1,1,1,1,25.0,120.0,380.0,490.0
228,2019-03-25,"19,258",ON,-10.769642857142856,-4.915568862275449,0.9437125748502994,0.0163934426229508,0.0,0.0838028169014084,22.91556886227545,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
229,2019-03-25,"19,258",ON,-10.769642857142856,-4.915568862275449,0.9437125748502994,0.0163934426229508,0.0,0.0838028169014084,22.91556886227545,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
230,2019-03-26,"18,146",ON,-10.643312101910828,-3.661538461538462,3.3807692307692307,0.0,0.0,0.0155555555555555,21.66153846153846,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
231,2019-03-26,"18,146",ON,-10.643312101910828,-3.661538461538462,3.3807692307692307,0.0,0.0,0.0155555555555555,21.66153846153846,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
232,2019-03-27,"17,818",ON,-5.258641975308642,0.8493827160493826,6.976829268292684,0.0271186440677966,0.2203389830508474,0.727536231884058,17.150617283950616,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
233,2019-03-27,"17,818",ON,-5.258641975308642,0.8493827160493826,6.976829268292684,0.0271186440677966,0.2203389830508474,0.727536231884058,17.150617283950616,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
234,2019-03-28,"17,722",ON,-3.7424050632911383,1.65,7.038607594936709,0.0535714285714285,1.0071428571428571,0.737956204379562,16.35,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
235,2019-03-28,"17,722",ON,-3.7424050632911383,1.65,7.038607594936709,0.0535714285714285,1.0071428571428571,0.737956204379562,16.35,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
236,2019-03-29,"17,910",ON,-4.452121212121212,0.3225609756097561,5.103048780487804,0.512280701754386,2.975438596491228,1.796376811594203,17.677439024390242,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
237,2019-03-29,"17,910",ON,-4.452121212121212,0.3225609756097561,5.103048780487804,0.512280701754386,2.975438596491228,1.796376811594203,17.677439024390242,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
238,2019-03-30,"16,686",ON,-6.161963190184049,-2.1092024539877303,1.9429447852760733,6.132203389830509,13.701694915254237,16.002189781021897,20.10920245398773,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
239,2019-03-30,"16,686",ON,-6.161963190184049,-2.1092024539877303,1.9429447852760733,6.132203389830509,13.701694915254237,16.002189781021897,20.10920245398773,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
240,2019-03-31,"17,035",ON,-7.978313253012049,-3.894578313253012,0.2473053892215568,0.7762711864406779,0.7762711864406779,2.17410071942446,21.89457831325301,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
241,2019-03-31,"17,035",ON,-7.978313253012049,-3.894578313253012,0.2473053892215568,0.7762711864406779,0.7762711864406779,2.17410071942446,21.89457831325301,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,1,14449986,1,1,1,1,80.0,180.0,480.0,335.0,1,1,1,1,30.0,135.0,415.0,495.0
242,2019-04-01,"4,983",BC,0.4559241706161137,8.188995215311005,15.906635071090047,0.008695652173913,0.0069565217391304,0.0541237113402061,9.811004784688995,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
243,2019-04-01,"4,983",BC,0.4559241706161137,8.188995215311005,15.906635071090047,0.008695652173913,0.0069565217391304,0.0541237113402061,9.811004784688995,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
244,2019-04-02,"4,754",BC,1.088235294117647,8.69032258064516,16.27853881278539,0.0521739130434782,3.631896551724138,2.146305418719212,9.30967741935484,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
245,2019-04-02,"4,754",BC,1.088235294117647,8.69032258064516,16.27853881278539,0.0521739130434782,3.631896551724138,2.146305418719212,9.30967741935484,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
246,2019-04-03,"4,462",BC,3.0110091743119267,7.3158878504672895,11.44474885844749,0.2643478260869565,4.04396551724138,4.592682926829268,10.68411214953271,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
247,2019-04-03,"4,462",BC,3.0110091743119267,7.3158878504672895,11.44474885844749,0.2643478260869565,4.04396551724138,4.592682926829268,10.68411214953271,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
248,2019-04-04,"4,592",BC,3.7162790697674417,8.227102803738317,12.722018348623854,0.1623931623931624,2.0703389830508474,1.670873786407767,9.772897196261685,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
249,2019-04-04,"4,592",BC,3.7162790697674417,8.227102803738317,12.722018348623854,0.1623931623931624,2.0703389830508474,1.670873786407767,9.772897196261685,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
250,2019-04-05,"4,592",BC,4.1213953488372095,7.862200956937799,11.635238095238096,0.2333333333333333,7.155963302752293,5.990355329949238,10.137799043062202,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
251,2019-04-05,"4,592",BC,4.1213953488372095,7.862200956937799,11.635238095238096,0.2333333333333333,7.155963302752293,5.990355329949238,10.137799043062202,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
252,2019-04-06,"4,393",BC,3.1133333333333333,6.641148325358851,10.183886255924172,0.4277777777777777,8.187037037037037,6.7055837563451774,11.358851674641148,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
253,2019-04-06,"4,393",BC,3.1133333333333333,6.641148325358851,10.183886255924172,0.4277777777777777,8.187037037037037,6.7055837563451774,11.358851674641148,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
254,2019-04-07,"4,682",BC,3.1136150234741784,7.407109004739337,11.702314814814814,0.045045045045045,3.5625,3.053731343283582,10.592890995260664,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
255,2019-04-07,"4,682",BC,3.1136150234741784,7.407109004739337,11.702314814814814,0.045045045045045,3.5625,3.053731343283582,10.592890995260664,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,65.0,185.0,120.0,1,1,1,1,15.0,40.0,145.0,190.0
256,2019-04-08,"4,748",BC,1.5165898617511522,6.5600000000000005,11.57175925925926,0.1769911504424778,3.3157894736842106,2.9786069651741296,11.44,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
257,2019-04-08,"4,748",BC,1.5165898617511522,6.5600000000000005,11.57175925925926,0.1769911504424778,3.3157894736842106,2.9786069651741296,11.44,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
258,2019-04-09,"4,524",BC,2.8655963302752294,7.617511520737327,12.353424657534246,0.0413793103448275,2.4,1.9453658536585363,10.382488479262673,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
259,2019-04-09,"4,524",BC,2.8655963302752294,7.617511520737327,12.353424657534246,0.0413793103448275,2.4,1.9453658536585363,10.382488479262673,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
260,2019-04-10,"4,430",BC,3.0643518518518515,6.80093896713615,10.492056074766356,0.4836363636363636,4.06875,4.171144278606965,11.19906103286385,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
261,2019-04-10,"4,430",BC,3.0643518518518515,6.80093896713615,10.492056074766356,0.4836363636363636,4.06875,4.171144278606965,11.19906103286385,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
262,2019-04-11,"4,232",BC,1.8553398058252424,5.941379310344828,9.95,0.069090909090909,3.493693693693694,3.2348958333333333,12.058620689655172,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
263,2019-04-11,"4,232",BC,1.8553398058252424,5.941379310344828,9.95,0.069090909090909,3.493693693693694,3.2348958333333333,12.058620689655172,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
264,2019-04-12,"4,472",BC,1.817961165048544,7.092079207920792,12.35735294117647,0.0851485148514851,4.118811881188119,2.3190476190476192,10.907920792079208,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
265,2019-04-12,"4,472",BC,1.817961165048544,7.092079207920792,12.35735294117647,0.0851485148514851,4.118811881188119,2.3190476190476192,10.907920792079208,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
266,2019-04-13,"4,363",BC,3.138916256157636,6.4095,9.665671641791045,0.1838383838383838,5.280808080808081,5.761170212765957,11.5905,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
267,2019-04-13,"4,363",BC,3.138916256157636,6.4095,9.665671641791045,0.1838383838383838,5.280808080808081,5.761170212765957,11.5905,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
268,2019-04-14,"4,565",BC,2.486829268292683,6.244117647058824,10.033333333333331,0.2205607476635513,3.05,2.484183673469388,11.755882352941176,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
269,2019-04-14,"4,565",BC,2.486829268292683,6.244117647058824,10.033333333333331,0.2205607476635513,3.05,2.484183673469388,11.755882352941176,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,55.0,205.0,115.0,1,1,1,1,10.0,35.0,155.0,170.0
270,2019-04-15,"4,867",BC,1.376525821596244,6.3018957345971565,11.224413145539907,0.0509090909090909,1.8481818181818184,1.5456410256410256,11.698104265402844,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
271,2019-04-15,"4,867",BC,1.376525821596244,6.3018957345971565,11.224413145539907,0.0509090909090909,1.8481818181818184,1.5456410256410256,11.698104265402844,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
272,2019-04-16,"4,447",BC,0.7427230046948358,6.006190476190476,11.260849056603774,0.0,4.609734513274336,3.52994923857868,11.993809523809524,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
273,2019-04-16,"4,447",BC,0.7427230046948358,6.006190476190476,11.260849056603774,0.0,4.609734513274336,3.52994923857868,11.993809523809524,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
274,2019-04-17,"4,441",BC,4.404225352112676,9.092452830188678,13.780373831775702,0.0272727272727272,8.675,5.968341708542714,8.907547169811322,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
275,2019-04-17,"4,441",BC,4.404225352112676,9.092452830188678,13.780373831775702,0.0272727272727272,8.675,5.968341708542714,8.907547169811322,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
276,2019-04-18,"4,340",BC,5.915865384615385,8.824752475247525,11.71078431372549,0.0,12.272115384615384,11.551063829787234,9.175247524752477,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
277,2019-04-18,"4,340",BC,5.915865384615385,8.824752475247525,11.71078431372549,0.0,12.272115384615384,11.551063829787234,9.175247524752477,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
278,2019-04-19,"4,516",BC,5.382266009852216,8.957920792079207,12.51813725490196,0.0137254901960784,2.127722772277228,3.2240641711229947,9.042079207920793,0.0,1,Good Friday,0,0,0,0,1,0,0,0,0,0,0,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
279,2019-04-19,"4,516",BC,5.382266009852216,8.957920792079207,12.51813725490196,0.0137254901960784,2.127722772277228,3.2240641711229947,9.042079207920793,0.0,1,Good Friday,0,0,0,0,1,0,0,0,0,0,0,0,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
280,2019-04-20,"4,455",BC,2.533173076923077,8.395145631067962,14.278365384615386,0.0,0.1137254901960784,0.0952380952380952,9.604854368932038,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
281,2019-04-20,"4,455",BC,2.533173076923077,8.395145631067962,14.278365384615386,0.0,0.1137254901960784,0.0952380952380952,9.604854368932038,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
282,2019-04-21,"4,709",BC,2.0995098039215687,8.133168316831684,14.152450980392157,0.0714285714285714,6.017346938775511,3.849189189189189,9.866831683168316,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
283,2019-04-21,"4,709",BC,2.0995098039215687,8.133168316831684,14.152450980392157,0.0714285714285714,6.017346938775511,3.849189189189189,9.866831683168316,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5080515,1,1,1,1,20.0,70.0,175.0,140.0,1,1,1,1,10.0,35.0,130.0,165.0
