x,y,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,SPEED_MAX_GUST,TOTAL_SNOW,DIRECTION_MAX_GUST,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,ID,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,LOCAL_YEAR,STATION_NAME,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG
-119.44511111111112,50.05613888888889,13,17,BC,,0,,2021-09-04 00:00:00,,9,T,,0,T,1,0,0,,1125700.2021.9.4,,1125700,,,,21,4,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,14,17.5,BC,,0,,2021-09-05 00:00:00,,9,,,0,,0.5,0,0,,1125700.2021.9.5,,1125700,,,,21,5,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,15,20.5,BC,,0,,2021-09-06 00:00:00,,9,,,0,,0,2.5,0,,1125700.2021.9.6,,1125700,,,,26,6,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,13,20,BC,,0,,2021-09-07 00:00:00,,9,,,0,,0,2,0,,1125700.2021.9.7,,1125700,,,,27,7,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,17,19.5,BC,,0,,2021-09-08 00:00:00,,9,T,,0,T,0,1.5,0,,1125700.2021.9.8,,1125700,,,,22,8,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,15,20.5,BC,,0,,2021-09-09 00:00:00,,9,,,0,,0,2.5,0,,1125700.2021.9.9,,1125700,,,,26,9,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,15,18,BC,,0,,2021-09-10 00:00:00,,9,,,0,,0,0,0,,1125700.2021.9.10,,1125700,,,,21,10,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,17,21.5,BC,,0,,2021-09-11 00:00:00,,9,,,3,,0,3.5,3,,1125700.2021.9.11,,1125700,,,,26,11,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,14,19.5,BC,,0,,2021-09-12 00:00:00,,9,,,1,,0,1.5,1,,1125700.2021.9.12,,1125700,,,,25,12,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,15,19.5,BC,,0,,2021-09-13 00:00:00,,9,,,0,,0,1.5,0,,1125700.2021.9.13,,1125700,,,,24,13,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,12,14.5,BC,,0,,2021-09-14 00:00:00,,9,,,2,,3.5,0,2,,1125700.2021.9.14,,1125700,,,,17,14,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,11,12.5,BC,,0,,2021-09-15 00:00:00,,9,T,,0,T,5.5,0,0,,1125700.2021.9.15,,1125700,,,,14,15,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,6,12.5,BC,,0,,2021-09-16 00:00:00,,9,,,0,,5.5,0,0,,1125700.2021.9.16,,1125700,,,,19,16,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,11,12.5,BC,,0,,2021-09-17 00:00:00,,9,,,4.6,,5.5,0,4.6,,1125700.2021.9.17,,1125700,,,,14,17,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,11,15.5,BC,,0,,2021-09-18 00:00:00,,9,,,2.6,,2.5,0,2.6,,1125700.2021.9.18,,1125700,,,,20,18,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,9,12,BC,,0,,2021-09-19 00:00:00,,9,,,5,,6,0,5,,1125700.2021.9.19,,1125700,,,,15,19,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,10,16,BC,,0,,2021-09-20 00:00:00,,9,T,,0,T,2,0,0,,1125700.2021.9.20,,1125700,,,,22,20,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,9,15,BC,,0,,2021-09-21 00:00:00,,9,,,0,,3,0,0,,1125700.2021.9.21,,1125700,,,,21,21,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,13,15,BC,,0,,2021-09-22 00:00:00,,9,,,1,,3,0,1,,1125700.2021.9.22,,1125700,,,,17,22,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,11,15.5,BC,,0,,2021-09-23 00:00:00,,9,,,0,,2.5,0,0,,1125700.2021.9.23,,1125700,,,,20,23,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,12,20,BC,,0,,2021-09-25 00:00:00,,9,,,0,,0,2,0,,1125700.2021.9.25,,1125700,,,,28,25,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,14,17.5,BC,,0,,2021-09-26 00:00:00,,9,,,2.6,,0.5,0,2.6,,1125700.2021.9.26,,1125700,,,,21,26,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,13,16,BC,,0,,2021-09-27 00:00:00,,9,,,0.4,,2,0,0.4,,1125700.2021.9.27,,1125700,,,,19,27,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,10,14,BC,,0,,2021-09-28 00:00:00,,9,,,0,,4,0,0,,1125700.2021.9.28,,1125700,,,,18,28,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,12,BC,,0,,2021-09-29 00:00:00,,9,T,,0,T,6,0,0,,1125700.2021.9.29,,1125700,,,,16,29,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,12,14,BC,,0,,2021-09-30 00:00:00,,9,,,3.1,,4,0,3.1,,1125700.2021.9.30,,1125700,,,,16,30,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,7,12,BC,,0,,2021-10-01 00:00:00,,10,,,0,,6,0,0,,1125700.2021.10.1,,1125700,,,,17,1,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,12.5,BC,,0,,2021-10-02 00:00:00,,10,,,0,,5.5,0,0,,1125700.2021.10.2,,1125700,,,,17,2,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,11,17,BC,,0,,2021-10-03 00:00:00,,10,,,0,,1,0,0,,1125700.2021.10.3,,1125700,,,,23,3,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,10,14.5,BC,,0,,2021-10-04 00:00:00,,10,,,0,,3.5,0,0,,1125700.2021.10.4,,1125700,,,,19,4,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,11,14,BC,,0,,2021-10-05 00:00:00,,10,,,1.8,,4,0,1.8,,1125700.2021.10.5,,1125700,,,,17,5,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,12,BC,,0,,2021-10-06 00:00:00,,10,,,1.4,,6,0,1.4,T,1125700.2021.10.6,,1125700,,,,16,6,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,10,BC,,0,,2021-10-07 00:00:00,,10,,,0,,8,0,0,,1125700.2021.10.7,,1125700,,,,15,7,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,3,8.5,BC,,0,,2021-10-08 00:00:00,,10,,,0,,9.5,0,0,,1125700.2021.10.8,,1125700,,,,14,8,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,10.3,BC,,0,,2021-10-09 00:00:00,,10,T,,0,T,7.7,0,0,T,1125700.2021.10.9,,1125700,,,,15.5,9,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,7,9,BC,,0,,2021-10-10 00:00:00,T,10,,,0.4,,9,0,0.4,,1125700.2021.10.10,,1125700,,,,11,10,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,3,7.5,BC,,0,,2021-10-11 00:00:00,,10,,,0,,10.5,0,0,,1125700.2021.10.11,,1125700,,,,12,11,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,1,4.5,BC,,0,,2021-10-12 00:00:00,,10,,,3.2,,13.5,0,3.2,,1125700.2021.10.12,,1125700,,,,8,12,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,4,7,BC,,0,,2021-10-13 00:00:00,,10,,,2,,11,0,2,,1125700.2021.10.13,,1125700,,,,10,13,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,2,6.5,BC,,0,,2021-10-14 00:00:00,,10,,,1,,11.5,0,1,,1125700.2021.10.14,,1125700,,,,11,14,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,6,8,BC,,0,,2021-10-15 00:00:00,,10,,,0.4,,10,0,0.4,,1125700.2021.10.15,,1125700,,,,10,15,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,11,BC,,0,,2021-10-16 00:00:00,,10,T,,0,T,7,0,0,,1125700.2021.10.16,,1125700,,,,14,16,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,11,BC,,0,,2021-10-17 00:00:00,,10,,,0,,7,0,0,,1125700.2021.10.17,,1125700,,,,14,17,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,7,11,BC,,0,,2021-10-18 00:00:00,,10,,,0,,7,0,0,,1125700.2021.10.18,,1125700,,,,15,18,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,8.5,BC,,0,,2021-10-19 00:00:00,,10,,,0,,9.5,0,0,,1125700.2021.10.19,,1125700,,,,12,19,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,6,9.5,BC,,0,,2021-10-20 00:00:00,,10,T,,0,T,8.5,0,0,,1125700.2021.10.20,,1125700,,,,13,20,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,7,9,BC,,0,,2021-10-21 00:00:00,,10,,,5.8,,9,0,5.8,,1125700.2021.10.21,,1125700,,,,11,21,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,9.3,BC,,0,,2021-10-22 00:00:00,,10,,,11.8,,8.7,0,11.8,,1125700.2021.10.22,,1125700,,,,10.5,22,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8.5,11.5,BC,,0,,2021-10-23 00:00:00,,10,T,,0,T,6.5,0,0,,1125700.2021.10.23,,1125700,,,,14.5,23,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,10.5,BC,,0,,2021-10-24 00:00:00,,10,,,5.4,,7.5,0,5.4,,1125700.2021.10.24,,1125700,,,,13,24,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,7.5,10.8,BC,,0,,2021-10-25 00:00:00,,10,,,1,,7.2,0,1,,1125700.2021.10.25,,1125700,,,,14,25,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,9,11.5,BC,,0,,2021-10-26 00:00:00,,10,,,1,,6.5,0,1,,1125700.2021.10.26,,1125700,,,,14,26,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,9,12,BC,,0,,2021-10-27 00:00:00,,10,,,8.2,,6,0,8.2,,1125700.2021.10.27,,1125700,,,,15,27,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,6,BC,,0,,2021-10-28 00:00:00,,10,,,8,,12,0,8,,1125700.2021.10.28,,1125700,,,,7,28,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,6,8,BC,,0,,2021-10-29 00:00:00,,10,,,4.2,,10,0,4.2,,1125700.2021.10.29,,1125700,,,,10,29,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,0,3.5,BC,,0,,2021-10-30 00:00:00,,10,,,0,,14.5,0,0,,1125700.2021.10.30,,1125700,,,,7,30,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-1,2.5,BC,,0,,2021-10-31 00:00:00,,10,,,0,,15.5,0,0,,1125700.2021.10.31,,1125700,,,,6,31,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-1,3,BC,,0,,2021-11-01 00:00:00,,11,,,0.6,,15,0,0.6,,1125700.2021.11.1,,1125700,,,,7,1,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-1,2.8,BC,,0,,2021-11-02 00:00:00,,11,,,5.8,,15.2,0,5.8,,1125700.2021.11.2,,1125700,,,,6.5,2,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,6.5,BC,,0,,2021-11-03 00:00:00,,11,,,3,,11.5,0,3,,1125700.2021.11.3,,1125700,,,,8,3,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,6.5,9.3,BC,,0,,2021-11-04 00:00:00,,11,,,3.4,,8.7,0,3.4,,1125700.2021.11.4,,1125700,,,,12,4,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,6.5,9,BC,,0,,2021-11-05 00:00:00,,11,T,,0,T,9,0,0,,1125700.2021.11.5,,1125700,,,,11.5,5,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,2.5,4.5,BC,,0,,2021-11-06 00:00:00,,11,T,,0,T,13.5,0,0,,1125700.2021.11.6,,1125700,,,,6.5,6,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,2.5,5.8,BC,,0,,2021-11-07 00:00:00,,11,,,0,,12.2,0,0,,1125700.2021.11.7,,1125700,,,,9,7,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,3,5.5,BC,,0,,2021-11-08 00:00:00,,11,T,,0,T,12.5,0,0,,1125700.2021.11.8,,1125700,,,,8,8,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,4,7.5,BC,,0,,2021-11-09 00:00:00,,11,,,0.8,,10.5,0,0.8,,1125700.2021.11.9,,1125700,,,,11,9,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,7.8,BC,,0,,2021-11-10 00:00:00,,11,,,0,,10.2,0,0,,1125700.2021.11.10,,1125700,,,,10.5,10,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,3,5.5,BC,,0,,2021-11-11 00:00:00,,11,,,0.8,,12.5,0,0.8,,1125700.2021.11.11,,1125700,,,,8,11,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,1.5,4.3,BC,,0,,2021-11-14 00:00:00,,11,,,13.8,,13.7,0,13.8,,1125700.2021.11.14,,1125700,,,,7,14,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5.5,9.3,BC,,0,,2021-11-15 00:00:00,,11,,,3.8,,8.7,0,3.8,T,1125700.2021.11.15,,1125700,,,,13,15,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,1.5,4.3,BC,,0,,2021-11-16 00:00:00,T,11,,,0.4,,13.7,0,0.4,,1125700.2021.11.16,,1125700,,,,7,16,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-2,0,BC,,0,,2021-11-17 00:00:00,,11,T,,0,,18,0,0,T,1125700.2021.11.17,,1125700,,,,2,17,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-1.5,-0.5,BC,,10,,2021-11-18 00:00:00,T,11,,,0,,18.5,0,10,,1125700.2021.11.18,,1125700,,,,0.5,18,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,0,2,BC,,0,,2021-11-19 00:00:00,,11,,,0,,16,0,0,,1125700.2021.11.19,,1125700,,,,4,19,,2021,OKANAGAN CENTRE,,10,,,,
-119.44511111111112,50.05613888888889,-1.5,2.3,BC,,0,,2021-11-20 00:00:00,,11,,,0,,15.7,0,0,,1125700.2021.11.20,,1125700,,,,6,20,,2021,OKANAGAN CENTRE,,3,,,,
-119.44511111111112,50.05613888888889,2,3.5,BC,,0,,2021-11-21 00:00:00,,11,,,0,,14.5,0,0,,1125700.2021.11.21,,1125700,,,,5,21,,2021,OKANAGAN CENTRE,,1,,,,
-119.44511111111112,50.05613888888889,3,5.5,BC,,0,,2021-11-22 00:00:00,,11,,,0,,12.5,0,0,,1125700.2021.11.22,,1125700,,,,8,22,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-0.5,2,BC,,0.2,,2021-11-24 00:00:00,,11,,,1.8,,16,0,2,,1125700.2021.11.24,,1125700,,,,4.5,24,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,2,4.5,BC,,0,,2021-11-25 00:00:00,,11,,,0.2,,13.5,0,0.2,,1125700.2021.11.25,,1125700,,,,7,25,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,8.5,BC,,0,,2021-11-26 00:00:00,,11,,,0,,9.5,0,0,,1125700.2021.11.26,,1125700,,,,12,26,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,1,3.8,BC,,0,,2021-11-27 00:00:00,,11,,,11.2,,14.2,0,11.2,,1125700.2021.11.27,,1125700,,,,6.5,27,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,1.5,6.5,BC,,0,,2021-11-28 00:00:00,,11,,,0.8,,11.5,0,0.8,,1125700.2021.11.28,,1125700,,,,11.5,28,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,4,5.3,BC,,0,,2021-11-29 00:00:00,,11,T,,0,T,12.7,0,0,,1125700.2021.11.29,,1125700,,,,6.5,29,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,5,10.8,BC,,0,,2021-11-30 00:00:00,,11,,,2,,7.2,0,2,,1125700.2021.11.30,,1125700,,,,16.5,30,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,8,13.5,BC,,0,,2021-12-01 00:00:00,,12,,,0,,4.5,0,0,,1125700.2021.12.1,,1125700,,,,19,1,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,9,11,BC,,0,,2021-12-02 00:00:00,,12,,,0,,7,0,0,,1125700.2021.12.2,,1125700,,,,13,2,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,1,2,BC,,3,,2021-12-03 00:00:00,,12,,,0,,16,0,3,,1125700.2021.12.3,,1125700,,,,3,3,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-1,0,BC,,3,,2021-12-04 00:00:00,,12,,,0,,18,0,3,,1125700.2021.12.4,,1125700,,,,1,4,,2021,OKANAGAN CENTRE,,3,,,,
-119.44511111111112,50.05613888888889,-3,-0.5,BC,,9,,2021-12-05 00:00:00,,12,,,0,,18.5,0,9,,1125700.2021.12.5,,1125700,,,,2,5,,2021,OKANAGAN CENTRE,,3,,,,
-119.44511111111112,50.05613888888889,-4.5,-3.3,BC,,1,,2021-12-06 00:00:00,,12,,,0,,21.3,0,1,,1125700.2021.12.6,,1125700,,,,-2,6,,2021,OKANAGAN CENTRE,,15,,,,
-119.44511111111112,50.05613888888889,-3.5,-0.8,BC,,1,,2021-12-07 00:00:00,,12,,,0,,18.8,0,1,,1125700.2021.12.7,,1125700,,,,2,7,,2021,OKANAGAN CENTRE,,15,,,,
-119.44511111111112,50.05613888888889,0,1,BC,,1,,2021-12-08 00:00:00,,12,,,0,,17,0,1,,1125700.2021.12.8,,1125700,,,,2,8,,2021,OKANAGAN CENTRE,,12,,,,
-119.44511111111112,50.05613888888889,-1.5,0,BC,,0,,2021-12-09 00:00:00,,12,,,0,,18,0,0,,1125700.2021.12.9,,1125700,,,,1.5,9,,2021,OKANAGAN CENTRE,,10,,,,
-119.44511111111112,50.05613888888889,-3,1.8,BC,,0,,2021-12-10 00:00:00,,12,,,0,,16.2,0,0,,1125700.2021.12.10,,1125700,,,,6.5,10,,2021,OKANAGAN CENTRE,,7,,,,
-119.44511111111112,50.05613888888889,-0.5,3.8,BC,,0,,2021-12-11 00:00:00,,12,,,0,,14.2,0,0,,1125700.2021.12.11,,1125700,,,,8,11,,2021,OKANAGAN CENTRE,,5,,,,
-119.44511111111112,50.05613888888889,0,3,BC,,0,,2021-12-12 00:00:00,,12,,,0,,15,0,0,,1125700.2021.12.12,,1125700,,,,6,12,,2021,OKANAGAN CENTRE,,1,,,,
-119.44511111111112,50.05613888888889,1,2.8,BC,,0.8,,2021-12-13 00:00:00,,12,,,3.6,,15.2,0,4.4,,1125700.2021.12.13,,1125700,,,,4.5,13,,2021,OKANAGAN CENTRE,,2,,,,
-119.44511111111112,50.05613888888889,1,3,BC,,0,,2021-12-14 00:00:00,,12,T,,0,,15,0,0,T,1125700.2021.12.14,,1125700,,,,5,14,,2021,OKANAGAN CENTRE,,2,,,,
-119.44511111111112,50.05613888888889,-3,-1,BC,,1,,2021-12-15 00:00:00,T,12,,,0,,19,0,1,,1125700.2021.12.15,,1125700,,,,1,15,,2021,OKANAGAN CENTRE,,0,,,,
-119.44511111111112,50.05613888888889,-2,-0.5,BC,,0,,2021-12-16 00:00:00,,12,,,0,,18.5,0,0,,1125700.2021.12.16,,1125700,,,,1,16,,2021,OKANAGAN CENTRE,,1,,,,
-119.44511111111112,50.05613888888889,-9,-7.3,BC,,15,,2021-12-17 00:00:00,,12,,,0,,25.3,0,15,,1125700.2021.12.17,,1125700,,,,-5.5,17,,2021,OKANAGAN CENTRE,,1,,,,
-119.44511111111112,50.05613888888889,-5.5,-5,BC,,0,,2021-12-20 00:00:00,,12,,,0,,23,0,0,,1125700.2021.12.20,,1125700,,,,-4.5,20,,2021,OKANAGAN CENTRE,,17,,,,
-119.44511111111112,50.05613888888889,-10.5,-5.3,BC,,2,,2021-12-21 00:00:00,,12,,,0,,23.3,0,2,,1125700.2021.12.21,,1125700,,,,0,21,,2021,OKANAGAN CENTRE,,16,,,,
-119.44511111111112,50.05613888888889,-5,-0.5,BC,,0,,2021-12-22 00:00:00,,12,,,0,,18.5,0,0,,1125700.2021.12.22,,1125700,,,,4,22,,2021,OKANAGAN CENTRE,,13,,,,
-119.44511111111112,50.05613888888889,-1,1.5,BC,,1,,2021-12-23 00:00:00,,12,,,0,,16.5,0,1,,1125700.2021.12.23,,1125700,,,,4,23,,2021,OKANAGAN CENTRE,,13,,,,
-119.44511111111112,50.05613888888889,-4,-3.5,BC,,10,,2021-12-24 00:00:00,,12,,,0,,21.5,0,10,,1125700.2021.12.24,,1125700,,,,-3,24,,2021,OKANAGAN CENTRE,,14,,,,
-119.44511111111112,50.05613888888889,-12,-11,BC,,15,,2021-12-25 00:00:00,,12,,,0,,29,0,15,,1125700.2021.12.25,,1125700,,,,-10,25,,2021,OKANAGAN CENTRE,,15,,,,
-119.44511111111112,50.05613888888889,-18,-17.5,BC,,5,,2021-12-26 00:00:00,,12,,,0,,35.5,0,5,,1125700.2021.12.26,,1125700,,,,-17,26,,2021,OKANAGAN CENTRE,,28,,,,
-119.44511111111112,50.05613888888889,-23,-20.5,BC,,1,,2021-12-27 00:00:00,,12,,,0,,38.5,0,1,,1125700.2021.12.27,,1125700,,,,-18,27,,2021,OKANAGAN CENTRE,,19,,,,
-119.44511111111112,50.05613888888889,-20,-18,BC,,0,,2021-12-28 00:00:00,,12,T,,0,,36,0,0,T,1125700.2021.12.28,,1125700,,,,-16,28,,2021,OKANAGAN CENTRE,,17,,,,
-119.44511111111112,50.05613888888889,-18,-15.5,BC,,6,,2021-12-29 00:00:00,,12,,,0,,33.5,0,6,,1125700.2021.12.29,,1125700,,,,-13,29,,2021,OKANAGAN CENTRE,,18,,,,
-119.44511111111112,50.05613888888889,-15.5,-12.8,BC,,1,,2021-12-30 00:00:00,,12,,,0,,30.8,0,1,,1125700.2021.12.30,,1125700,,,,-10,30,,2021,OKANAGAN CENTRE,,23,,,,
-119.44511111111112,50.05613888888889,-15,-12.8,BC,,0,,2021-12-31 00:00:00,,12,,,0,,30.8,0,0,,1125700.2021.12.31,,1125700,,,,-10.5,31,,2021,OKANAGAN CENTRE,,20,,,,
-119.54469444444445,49.179027777777776,-3,-1,BC,,0,,2019-01-01 00:00:00,,1,,,0,,19,0,0,,1125766.2019.1.1,,1125766,,,,1,1,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-1,0.5,BC,,0,,2019-01-02 00:00:00,,1,,,0,,17.5,0,0,,1125766.2019.1.2,,1125766,,,,2,2,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,0,3.5,BC,,0,,2019-01-03 00:00:00,,1,,,0,,14.5,0,0,,1125766.2019.1.3,,1125766,,,,7,3,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,2,6,BC,,0,,2019-01-04 00:00:00,,1,,,0,,12,0,0,,1125766.2019.1.4,,1125766,,,,10,4,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-5,0.5,BC,,0,,2019-01-07 00:00:00,,1,,,0,,17.5,0,0,,1125766.2019.1.7,,1125766,,,,6,7,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-6,-3,BC,,1.6,,2019-01-08 00:00:00,,1,,,0,,21,0,1.6,,1125766.2019.1.8,,1125766,,,,0,8,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-2,1.5,BC,,0,,2019-01-09 00:00:00,,1,,,0,,16.5,0,0,,1125766.2019.1.9,,1125766,,,,5,9,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,0,2.5,BC,,0,,2019-01-10 00:00:00,,1,,,0,,15.5,0,0,,1125766.2019.1.10,,1125766,,,,5,10,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,2.5,5.3,BC,,0,,2019-01-11 00:00:00,,1,,,0,,12.7,0,0,,1125766.2019.1.11,,1125766,,,,8,11,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-1,-0.8,BC,,0,,2019-01-14 00:00:00,,1,,,0,,18.8,0,0,,1125766.2019.1.14,,1125766,,,,-0.5,14,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-2.5,-1.3,BC,,0,,2019-01-15 00:00:00,,1,,,0,,19.3,0,0,,1125766.2019.1.15,,1125766,,,,0,15,,2019,OLIVER STP,,0,,,,
-119.54469444444445,49.179027777777776,-0.5,1.8,BC,,0,,2019-01-17 00:00:00,,1,,,0,,16.2,0,0,,1125766.2019.1.17,,1125766,,,,4,17,,2019,OLIVER STP,,0,,,,
