x,y,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,SPEED_MAX_GUST,TOTAL_SNOW,DIRECTION_MAX_GUST,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,ID,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,LOCAL_YEAR,STATION_NAME,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG
-123.26472222222222,49.33036111111111,15.3,16.3,BC,47,,9,2019-09-12 00:00:00,,9,,,,,1.7,0,12.9,,1106200.2019.9.12,,1106200,92,,79,17.4,12,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,15.1,16.5,BC,36,,9,2019-09-13 00:00:00,,9,,,,,1.5,0,5.8,,1106200.2019.9.13,,1106200,93,,81,17.9,13,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,13.9,14.9,BC,58,,9,2019-09-14 00:00:00,,9,,,,,3.1,0,10,,1106200.2019.9.14,,1106200,93,,79,16,14,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,14.2,15.4,BC,41,,8,2019-09-15 00:00:00,,9,,,,,2.6,0,1.4,,1106200.2019.9.15,,1106200,92,,78,16.5,15,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,12.7,14.6,BC,34,,9,2019-09-16 00:00:00,,9,,,,,3.4,0,1.6,,1106200.2019.9.16,,1106200,90,,75,16.6,16,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,12.8,13.9,BC,75,,9,2019-09-17 00:00:00,,9,,,,,4.1,0,8.9,,1106200.2019.9.17,,1106200,90,,75,15,17,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,12.6,15,BC,32,,29,2019-09-18 00:00:00,,9,,,,,3,0,6.4,,1106200.2019.9.18,,1106200,93,,75,17.4,18,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,12,13.5,BC,,,,2019-09-19 00:00:00,,9,,,,,4.5,0,0.3,,1106200.2019.9.19,,1106200,92,,82,15.1,19,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,13.2,15.4,BC,,,,2019-09-20 00:00:00,,9,,,,,2.6,0,0.7,,1106200.2019.9.20,,1106200,96,,77,17.5,20,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,13.4,15.5,BC,,,,2019-09-21 00:00:00,,9,,,,,2.5,0,1.3,,1106200.2019.9.21,,1106200,90,,73,17.6,21,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,14.4,15,BC,42,,9,2019-09-22 00:00:00,,9,,,,,3,0,16.4,,1106200.2019.9.22,,1106200,95,,87,15.6,22,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,11.7,13.2,BC,43,,8,2019-09-23 00:00:00,,9,,,,,4.8,0,3.8,,1106200.2019.9.23,,1106200,93,,79,14.8,23,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,12.8,14.6,BC,,,,2019-09-24 00:00:00,,9,,,,,3.4,0,0.1,,1106200.2019.9.24,,1106200,94,,83,16.3,24,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,11.1,13.1,BC,40,,10,2019-09-25 00:00:00,,9,,,,,4.9,0,0.3,,1106200.2019.9.25,,1106200,91,,64,15.2,25,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,12.1,14.5,BC,52,,28,2019-09-26 00:00:00,,9,,,,,3.5,0,6.9,,1106200.2019.9.26,,1106200,94,,67,16.9,26,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.3,11,BC,75,,29,2019-09-27 00:00:00,,9,,,,,7,0,4.8,,1106200.2019.9.27,,1106200,89,,46,13.7,27,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.7,13.3,BC,,,,2019-09-28 00:00:00,,9,,,,,4.7,0,0,,1106200.2019.9.28,,1106200,86,,23,17.9,28,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,11.3,13.7,BC,40,,8,2019-09-29 00:00:00,,9,,,,,4.3,0,0,,1106200.2019.9.29,,1106200,55,,25,16.1,29,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.6,11.3,BC,,,,2019-09-30 00:00:00,,9,,,,,6.7,0,0,,1106200.2019.9.30,,1106200,69,,34,14.1,30,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.9,10.2,BC,,,,2019-10-01 00:00:00,,10,,,,,7.8,0,0,,1106200.2019.10.1,,1106200,73,,59,12.4,1,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9.4,11.8,BC,,,,2019-10-02 00:00:00,,10,,,,,6.2,0,0.2,,1106200.2019.10.2,,1106200,82,,62,14.2,2,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,10,12,BC,54,,8,2019-10-03 00:00:00,,10,,,,,6,0,3.7,,1106200.2019.10.3,,1106200,87,,68,14.1,3,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9.6,11,BC,35,,10,2019-10-04 00:00:00,,10,,,,,7,0,1.1,,1106200.2019.10.4,,1106200,92,,75,12.3,4,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9.5,11.5,BC,,,,2019-10-05 00:00:00,,10,,,,,6.5,0,0,,1106200.2019.10.5,,1106200,90,,71,13.5,5,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.6,10.1,BC,,,,2019-10-06 00:00:00,,10,,,,,7.9,0,0,,1106200.2019.10.6,,1106200,89,,81,11.6,6,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,10.2,12.3,BC,55,,9,2019-10-07 00:00:00,,10,,,,,5.7,0,13.9,,1106200.2019.10.7,,1106200,92,,67,14.5,7,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.6,9.6,BC,57,,28,2019-10-08 00:00:00,,10,,,,,8.4,0,2.7,,1106200.2019.10.8,,1106200,77,,57,11.6,8,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.5,6.9,BC,,,,2019-10-09 00:00:00,,10,,,,,11.1,0,0.3,,1106200.2019.10.9,,1106200,76,,31,9.4,9,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.5,6.9,BC,,,,2019-10-10 00:00:00,,10,,,,,11.1,0,0,,1106200.2019.10.10,,1106200,75,,58,9.3,10,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.6,8.8,BC,,,,2019-10-11 00:00:00,,10,,,,,9.2,0,0,,1106200.2019.10.11,,1106200,81,,64,11.9,11,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.6,10.6,BC,,,,2019-10-12 00:00:00,,10,,,,,7.4,0,0.6,,1106200.2019.10.12,,1106200,83,,67,12.6,12,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9,10.5,BC,,,,2019-10-13 00:00:00,,10,,,,,7.5,0,0.1,,1106200.2019.10.13,,1106200,90,,77,12,13,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.3,10,BC,,,,2019-10-14 00:00:00,,10,,,,,8,0,0,,1106200.2019.10.14,,1106200,87,,78,11.6,14,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9.5,11.5,BC,48,,9,2019-10-15 00:00:00,,10,,,,,6.5,0,4.4,,1106200.2019.10.15,,1106200,91,,65,13.4,15,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,10.5,12,BC,66,,4,2019-10-16 00:00:00,,10,,,,,6,0,16.8,,1106200.2019.10.16,,1106200,93,,60,13.6,16,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,10.1,11.3,BC,57,,8,2019-10-17 00:00:00,,10,,,,,6.7,0,9.6,,1106200.2019.10.17,,1106200,91,,80,12.5,17,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.8,9.9,BC,47,,9,2019-10-18 00:00:00,,10,,,,,8.1,0,4.5,,1106200.2019.10.18,,1106200,90,,78,11.1,18,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.2,8.7,BC,,,,2019-10-19 00:00:00,,10,,,,,9.3,0,2.5,,1106200.2019.10.19,,1106200,92,,84,10.1,19,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.3,8.3,BC,55,,8,2019-10-20 00:00:00,,10,,,,,9.7,0,5.6,,1106200.2019.10.20,,1106200,93,,83,9.3,20,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.8,9,BC,35,,9,2019-10-21 00:00:00,,10,,,,,9,0,26.5,,1106200.2019.10.21,,1106200,95,,91,10.3,21,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.5,10.6,BC,57,,28,2019-10-22 00:00:00,,10,,,,,7.4,0,3.8,,1106200.2019.10.22,,1106200,96,,68,12.7,22,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.1,9.1,BC,,,,2019-10-23 00:00:00,,10,,,,,8.9,0,0,,1106200.2019.10.23,,1106200,91,,76,11,23,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9.1,10.9,BC,,,,2019-10-24 00:00:00,,10,,,,,7.1,0,0,,1106200.2019.10.24,,1106200,89,,75,12.7,24,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,9.6,11.5,BC,74,,30,2019-10-25 00:00:00,,10,,,,,6.5,0,16.6,,1106200.2019.10.25,,1106200,93,,59,13.3,25,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.7,9.9,BC,37,,9,2019-10-26 00:00:00,,10,,,,,8.1,0,0.3,,1106200.2019.10.26,,1106200,85,,24,13,26,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.6,7.8,BC,,,,2019-10-27 00:00:00,,10,,,,,10.2,0,0,,1106200.2019.10.27,,1106200,79,,51,10,27,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.8,7.5,BC,,,,2019-10-28 00:00:00,,10,,,,,10.5,0,0,,1106200.2019.10.28,,1106200,81,,57,10.1,28,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.2,7.1,BC,34,,11,2019-10-29 00:00:00,,10,,,,,10.9,0,0,,1106200.2019.10.29,,1106200,78,,21,9,29,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.4,6.7,BC,,,,2019-10-30 00:00:00,,10,,,,,11.3,0,0.1,,1106200.2019.10.30,,1106200,73,,43,10.1,30,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.7,6.7,BC,,,,2019-10-31 00:00:00,,10,,,,,11.3,0,0,,1106200.2019.10.31,,1106200,76,,62,8.8,31,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.4,7.4,BC,,,,2019-11-01 00:00:00,,11,,,,,10.6,0,0,,1106200.2019.11.1,,1106200,82,,65,10.5,1,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.5,8,BC,,,,2019-11-02 00:00:00,,11,,,,,10,0,0,,1106200.2019.11.2,,1106200,86,,72,10.5,2,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.3,7.2,BC,,,,2019-11-03 00:00:00,,11,,,,,10.8,0,0,,1106200.2019.11.3,,1106200,92,,80,9,3,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.5,7.2,BC,,,,2019-11-04 00:00:00,,11,,,,,10.8,0,0,,1106200.2019.11.4,,1106200,91,,82,8.9,4,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.4,8.8,BC,,,,2019-11-05 00:00:00,,11,,,,,9.2,0,0,,1106200.2019.11.5,,1106200,91,,73,10.1,5,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.9,8.7,BC,,,,2019-11-06 00:00:00,,11,,,,,9.3,0,0,,1106200.2019.11.6,,1106200,90,,72,11.5,6,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.5,8.7,BC,,,,2019-11-07 00:00:00,,11,,,,,9.3,0,0,,1106200.2019.11.7,,1106200,89,,74,11,7,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.1,8.7,BC,,,,2019-11-08 00:00:00,,11,,,,,9.3,0,0,,1106200.2019.11.8,,1106200,91,,75,10.4,8,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.5,9.1,BC,,,,2019-11-09 00:00:00,,11,,,,,8.9,0,1.8,,1106200.2019.11.9,,1106200,96,,84,9.8,9,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.6,10.4,BC,,,,2019-11-10 00:00:00,,11,,,,,7.6,0,0,,1106200.2019.11.10,,1106200,96,,89,12.1,10,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.2,8.7,BC,,,,2019-11-11 00:00:00,,11,,,,,9.3,0,0.6,,1106200.2019.11.11,,1106200,92,,71,10.1,11,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.2,8.8,BC,35,,10,2019-11-12 00:00:00,,11,,,,,9.2,0,15.1,,1106200.2019.11.12,,1106200,95,,90,9.3,12,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.5,10.1,BC,,,,2019-11-13 00:00:00,,11,,,,,7.9,0,0.2,,1106200.2019.11.13,,1106200,96,,84,11.7,13,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.3,9.5,BC,,,,2019-11-14 00:00:00,,11,,,,,8.5,0,0,,1106200.2019.11.14,,1106200,91,,74,11.8,14,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.4,10.3,BC,45,,9,2019-11-15 00:00:00,,11,,,,,7.7,0,10.3,,1106200.2019.11.15,,1106200,94,,75,12.2,15,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.1,9.7,BC,51,,9,2019-11-16 00:00:00,,11,,,,,8.3,0,7.9,,1106200.2019.11.16,,1106200,95,,80,11.3,16,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,10,11.2,BC,70,,9,2019-11-17 00:00:00,,11,,,,,6.8,0,18.8,,1106200.2019.11.17,,1106200,94,,85,12.3,17,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,8.6,9.7,BC,,,,2019-11-18 00:00:00,,11,,,,,8.3,0,5.8,,1106200.2019.11.18,,1106200,94,,85,10.7,18,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.5,9.5,BC,,,,2019-11-19 00:00:00,,11,,,,,8.5,0,2,,1106200.2019.11.19,,1106200,94,,78,12.5,19,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.8,7.8,BC,,,,2019-11-20 00:00:00,,11,,,,,10.2,0,0,,1106200.2019.11.20,,1106200,87,,51,10.9,20,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.1,6.4,BC,,,,2019-11-21 00:00:00,,11,,,,,11.6,0,0,,1106200.2019.11.21,,1106200,86,,74,8.8,21,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.3,5.4,BC,,,,2019-11-22 00:00:00,,11,,,,,12.6,0,0,,1106200.2019.11.22,,1106200,89,,76,7.6,22,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.9,7.5,BC,67,,8,2019-11-23 00:00:00,,11,,,,,10.5,0,20.2,,1106200.2019.11.23,,1106200,92,,74,9.2,23,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.1,9,BC,74,,30,2019-11-24 00:00:00,,11,,,,,9,0,7,,1106200.2019.11.24,,1106200,86,,49,11.9,24,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.9,5.5,BC,,,,2019-11-25 00:00:00,,11,,,,,12.5,0,4.3,,1106200.2019.11.25,,1106200,92,,77,7.1,25,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.6,5.6,BC,32,,10,2019-11-26 00:00:00,,11,,,,,12.4,0,0.6,,1106200.2019.11.26,,1106200,86,,47,7.7,26,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.7,6.3,BC,33,,11,2019-11-27 00:00:00,,11,,,,,11.7,0,0,,1106200.2019.11.27,,1106200,29,,22,8.9,27,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,2.5,4.9,BC,,,,2019-11-28 00:00:00,,11,,,,,13.1,0,0,,1106200.2019.11.28,,1106200,59,,25,7.3,28,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,0.3,2.5,BC,36,,31,2019-11-29 00:00:00,,11,,,,,15.5,0,0.4,,1106200.2019.11.29,,1106200,69,,37,4.8,29,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,0.1,2.3,BC,,,,2019-11-30 00:00:00,,11,,,,,15.7,0,0,,1106200.2019.11.30,,1106200,70,,50,4.5,30,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,0.7,2.5,BC,,,,2019-12-01 00:00:00,,12,,,,,15.5,0,0.9,,1106200.2019.12.1,,1106200,90,,59,4.3,1,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3,4,BC,,,,2019-12-02 00:00:00,,12,,,,,14,0,8.6,,1106200.2019.12.2,,1106200,95,,90,5,2,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.8,7.4,BC,42,,9,2019-12-03 00:00:00,,12,,,,,10.6,0,5.5,,1106200.2019.12.3,,1106200,96,,82,10.1,3,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.7,8.4,BC,36,,29,2019-12-04 00:00:00,,12,,,,,9.6,0,3.5,,1106200.2019.12.4,,1106200,94,,82,10,4,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.2,5.7,BC,,,,2019-12-05 00:00:00,,12,,,,,12.3,0,0.1,,1106200.2019.12.5,,1106200,91,,71,7.2,5,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.9,7.3,BC,,,,2019-12-06 00:00:00,,12,,,,,10.7,0,4.3,,1106200.2019.12.6,,1106200,95,,89,8.7,6,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7.5,8.1,BC,,,,2019-12-07 00:00:00,,12,,,,,9.9,0,5.2,,1106200.2019.12.7,,1106200,96,,94,8.7,7,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.2,7.2,BC,,,,2019-12-08 00:00:00,,12,,,,,10.8,0,0,,1106200.2019.12.8,,1106200,95,,79,8.1,8,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.7,6.3,BC,,,,2019-12-09 00:00:00,,12,,,,,11.7,0,0,,1106200.2019.12.9,,1106200,91,,80,8,9,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.9,5.2,BC,38,,8,2019-12-10 00:00:00,,12,,,,,12.8,0,2.4,,1106200.2019.12.10,,1106200,95,,85,6.5,10,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.6,7.3,BC,57,,9,2019-12-11 00:00:00,,12,,,,,10.7,0,9.9,,1106200.2019.12.11,,1106200,95,,83,9.1,11,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.3,7.1,BC,60,,9,2019-12-12 00:00:00,,12,,,,,10.9,0,22.3,,1106200.2019.12.12,,1106200,93,,82,8.9,12,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.9,6.7,BC,,,,2019-12-13 00:00:00,,12,,,,,11.3,0,0.7,,1106200.2019.12.13,,1106200,92,,85,7.5,13,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.4,5.3,BC,,,,2019-12-14 00:00:00,,12,,,,,12.7,0,0,,1106200.2019.12.14,,1106200,92,,83,6.3,14,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,2.8,4,BC,,,,2019-12-15 00:00:00,,12,,,,,14,0,0,,1106200.2019.12.15,,1106200,89,,77,5.2,15,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.9,5.7,BC,39,,9,2019-12-16 00:00:00,,12,,,,,12.3,0,1.8,,1106200.2019.12.16,,1106200,89,,69,7.5,16,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.7,7.2,BC,,,,2019-12-17 00:00:00,,12,,,,,10.8,0,3.5,,1106200.2019.12.17,,1106200,93,,81,8.8,17,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.7,8.1,BC,71,,8,2019-12-18 00:00:00,,12,,,,,9.9,0,16.5,,1106200.2019.12.18,,1106200,84,,64,10.4,18,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.7,6.5,BC,68,,9,2019-12-19 00:00:00,,12,,,,,11.5,0,32.9,,1106200.2019.12.19,,1106200,89,,77,8.4,19,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.8,7.3,BC,34,,9,2019-12-20 00:00:00,,12,,,,,10.7,0,9.4,,1106200.2019.12.20,,1106200,94,,87,8.8,20,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.9,5.8,BC,32,,9,2019-12-21 00:00:00,,12,,,,,12.2,0,8,,1106200.2019.12.21,,1106200,94,,84,6.7,21,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.7,6.6,BC,32,,29,2019-12-22 00:00:00,,12,,,,,11.4,0,0.3,,1106200.2019.12.22,,1106200,90,,74,8.5,22,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.5,5.2,BC,,,,2019-12-23 00:00:00,,12,,,,,12.8,0,0.1,,1106200.2019.12.23,,1106200,87,,70,6.9,23,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.6,5.1,BC,32,,9,2019-12-24 00:00:00,,12,,,,,12.9,0,0.8,,1106200.2019.12.24,,1106200,89,,64,6.5,24,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.6,5.6,BC,,,,2019-12-25 00:00:00,,12,,,,,12.4,0,0.2,,1106200.2019.12.25,,1106200,89,,57,7.6,25,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,2,4.2,BC,64,,10,2019-12-26 00:00:00,,12,,,,,13.8,0,17,,1106200.2019.12.26,,1106200,92,,55,6.4,26,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.4,4.4,BC,38,,11,2019-12-27 00:00:00,,12,,,,,13.6,0,2.3,,1106200.2019.12.27,,1106200,91,,78,5.3,27,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.5,5.8,BC,,,,2019-12-28 00:00:00,,12,,,,,12.2,0,3.8,,1106200.2019.12.28,,1106200,95,,84,7.2,28,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.5,7.1,BC,,,,2019-12-29 00:00:00,,12,,,,,10.9,0,0.6,,1106200.2019.12.29,,1106200,95,,81,8.6,29,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.6,7.2,BC,45,,9,2019-12-30 00:00:00,,12,,,,,10.8,0,18.6,,1106200.2019.12.30,,1106200,96,,91,7.8,30,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.9,8.4,BC,57,,8,2019-12-31 00:00:00,,12,,,,,9.6,0,93.4,,1106200.2019.12.31,,1106200,94,,89,9.8,31,,2019,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,7,9.7,BC,56,,28,2020-01-01 00:00:00,,1,,,,,8.3,0,20.6,,1106200.2020.1.1,,1106200,95,,66,12.3,1,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3.3,5.6,BC,60,,29,2020-01-02 00:00:00,,1,,,,,12.4,0,66.6,,1106200.2020.1.2,,1106200,88,,58,7.8,2,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,6.1,9.1,BC,79,,9,2020-01-03 00:00:00,,1,,,,,8.9,0,221.4,,1106200.2020.1.3,,1106200,92,,54,12.1,3,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,5.9,7.2,BC,63,,29,2020-01-04 00:00:00,,1,,,,,10.8,0,48.2,,1106200.2020.1.4,,1106200,88,,56,8.6,4,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.6,6,BC,82,,29,2020-01-05 00:00:00,,1,,,,,12,0,127.9,,1106200.2020.1.5,,1106200,89,,54,7.4,5,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,3,4.2,BC,38,,9,2020-01-06 00:00:00,,1,,,,,13.8,0,17.1,,1106200.2020.1.6,,1106200,95,,82,5.4,6,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,4.5,7,BC,57,,28,2020-01-07 00:00:00,,1,,,,,11,0,64.2,,1106200.2020.1.7,,1106200,96,,87,9.4,7,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,2.5,4.8,BC,63,,28,2020-01-08 00:00:00,,1,,,,,13.2,0,68.6,,1106200.2020.1.8,,1106200,82,,55,7.1,8,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,1.2,3.2,BC,34,,9,2020-01-09 00:00:00,,1,,,,,14.8,0,3.6,,1106200.2020.1.9,,1106200,86,,67,5.1,9,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,1.3,3.7,BC,69,,9,2020-01-10 00:00:00,,1,,,,,14.3,0,90.5,,1106200.2020.1.10,,1106200,93,,81,6.2,10,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,2.8,4.9,BC,74,,29,2020-01-11 00:00:00,,1,,,,,13.1,0,38.9,,1106200.2020.1.11,,1106200,93,,47,7,11,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,-1.5,1.3,BC,62,,31,2020-01-12 00:00:00,,1,,,,,16.7,0,33.2,,1106200.2020.1.12,,1106200,96,,67,4.1,12,,2020,POINT ATKINSON,,,,,,
-123.26472222222222,49.33036111111111,-5,-3.1,BC,,,,2020-01-13 00:00:00,,1,,,,,21.1,0,1.6,,1106200.2020.1.13,,1106200,96,,76,-1.2,13,,2020,POINT ATKINSON,,,,,,
