x,y,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,SPEED_MAX_GUST,TOTAL_SNOW,DIRECTION_MAX_GUST,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,ID,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,LOCAL_YEAR,STATION_NAME,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG
-120.5125,49.467777777777776,2.3,6.8,BC,,,,2020-10-11 00:00:00,,10,M,,,,11.2,0,,,1126518.2020.10.11,,1126518,96,,42,11.3,11,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,3,7,BC,,,,2020-10-12 00:00:00,,10,M,,,,11,0,,,1126518.2020.10.12,,1126518,98,,54,11,12,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,1.1,6.7,BC,,,,2020-10-13 00:00:00,,10,M,,,,11.3,0,,,1126518.2020.10.13,,1126518,98,,54,12.2,13,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,1.1,6.2,BC,,,,2020-10-14 00:00:00,,10,M,,,,11.8,0,,,1126518.2020.10.14,,1126518,91,,48,11.3,14,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.1,3.8,BC,,,,2020-10-15 00:00:00,,10,M,,,,14.2,0,,,1126518.2020.10.15,,1126518,99,,45,10.7,15,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,3.7,10.1,BC,,,,2020-10-16 00:00:00,,10,M,,,,7.9,0,,,1126518.2020.10.16,,1126518,91,,55,16.4,16,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,3.7,5.7,BC,,,,2020-10-17 00:00:00,,10,M,,,,12.3,0,,,1126518.2020.10.17,,1126518,95,,65,7.6,17,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,1.4,3.6,BC,,,,2020-10-18 00:00:00,,10,M,,,,14.4,0,,,1126518.2020.10.18,,1126518,97,,82,5.7,18,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,2.9,7.5,BC,,,,2020-10-19 00:00:00,,10,M,,,,10.5,0,,,1126518.2020.10.19,,1126518,97,,54,12,19,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,2.5,6.3,BC,,,,2020-10-20 00:00:00,,10,M,,,,11.7,0,,,1126518.2020.10.20,,1126518,98,,51,10.1,20,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.1,2.6,BC,,,,2020-10-21 00:00:00,,10,M,,,,15.4,0,,,1126518.2020.10.21,,1126518,96,,47,8.3,21,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,,,BC,,,,2020-10-22 00:00:00,,10,M,M,,,,,,,1126518.2020.10.22,M,1126518,,M,,,22,M,2020,PRINCETON A,M,,M,M,M,M
-120.5125,49.467777777777776,,,BC,,,,2020-10-23 00:00:00,,10,M,M,,,,,,,1126518.2020.10.23,M,1126518,,M,,,23,M,2020,PRINCETON A,M,,M,M,M,M
-120.5125,49.467777777777776,-6.2,-3.5,BC,,,,2020-10-24 00:00:00,,10,M,,,,21.5,0,,,1126518.2020.10.24,,1126518,93,,60,-0.7,24,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-12.8,-7.7,BC,,,,2020-10-25 00:00:00,,10,M,,,,25.7,0,,,1126518.2020.10.25,,1126518,87,,48,-2.5,25,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.8,-2.8,BC,,,,2020-10-26 00:00:00,,10,M,,,,20.8,0,,,1126518.2020.10.26,,1126518,93,,64,2.2,26,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.4,-3.2,BC,,,,2020-10-27 00:00:00,,10,M,,,,21.2,0,,,1126518.2020.10.27,,1126518,95,,77,1.1,27,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,0.2,3.1,BC,,,,2020-10-28 00:00:00,,10,M,,,,14.9,0,,,1126518.2020.10.28,,1126518,84,,65,6,28,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,1.3,9.3,BC,,,,2020-10-29 00:00:00,,10,M,,,,8.7,0,,,1126518.2020.10.29,,1126518,96,,45,17.3,29,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-0.9,4.7,BC,38,,22,2020-10-30 00:00:00,,10,M,,,,13.3,0,,,1126518.2020.10.30,,1126518,99,,45,10.3,30,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.2,2,BC,,,,2020-10-31 00:00:00,,10,M,,,,16,0,,,1126518.2020.10.31,,1126518,97,,49,9.2,31,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.7,3.5,BC,,,,2020-11-01 00:00:00,,11,M,,,,14.5,0,,,1126518.2020.11.1,,1126518,98,,46,11.7,1,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.6,2.6,BC,,,,2020-11-02 00:00:00,,11,M,,,,15.4,0,,,1126518.2020.11.2,,1126518,98,,55,9.7,2,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.1,1.3,BC,,,,2020-11-03 00:00:00,,11,M,,,,16.7,0,,,1126518.2020.11.3,,1126518,98,,83,5.7,3,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,0.6,5.9,BC,,,,2020-11-04 00:00:00,,11,M,,,,12.1,0,,,1126518.2020.11.4,,1126518,99,,77,11.1,4,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-1.9,3.1,BC,,,,2020-11-05 00:00:00,,11,M,,,,14.9,0,,,1126518.2020.11.5,,1126518,99,,64,8,5,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.1,0.5,BC,,,,2020-11-06 00:00:00,,11,M,,,,17.5,0,,,1126518.2020.11.6,,1126518,99,,63,6,6,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.6,-3,BC,,,,2020-11-07 00:00:00,,11,M,,,,21,0,,,1126518.2020.11.7,,1126518,96,,45,1.6,7,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.6,-2.4,BC,,,,2020-11-08 00:00:00,,11,M,,,,20.4,0,,,1126518.2020.11.8,,1126518,72,,32,2.8,8,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-12.2,-8.4,BC,,,,2020-11-09 00:00:00,,11,M,,,,26.4,0,,,1126518.2020.11.9,,1126518,94,,62,-4.5,9,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.1,-2.1,BC,,,,2020-11-10 00:00:00,,11,M,,,,20.1,0,,,1126518.2020.11.10,,1126518,97,,76,2,10,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.2,-0.9,BC,,,,2020-11-11 00:00:00,,11,M,,,,18.9,0,,,1126518.2020.11.11,,1126518,97,,64,3.4,11,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.6,-2.2,BC,,,,2020-11-12 00:00:00,,11,M,,,,20.2,0,,,1126518.2020.11.12,,1126518,93,,60,1.3,12,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.3,1.1,BC,,,,2020-11-13 00:00:00,,11,M,,,,16.9,0,,,1126518.2020.11.13,,1126518,98,,59,4.5,13,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.2,0.5,BC,,,,2020-11-14 00:00:00,,11,M,,,,17.5,0,,,1126518.2020.11.14,,1126518,85,,52,4.1,14,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.1,1.1,BC,,,,2020-11-15 00:00:00,,11,M,,,,16.9,0,,,1126518.2020.11.15,,1126518,98,,62,6.2,15,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.6,-3.6,BC,,,,2020-11-16 00:00:00,,11,M,,,,21.6,0,,,1126518.2020.11.16,,1126518,98,,96,-1.5,16,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.5,-0.8,BC,,,,2020-11-17 00:00:00,,11,M,,,,18.8,0,,,1126518.2020.11.17,,1126518,99,,91,1.9,17,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.5,-0.4,BC,,,,2020-11-18 00:00:00,,11,M,,,,18.4,0,,,1126518.2020.11.18,,1126518,100,,99,1.8,18,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.5,-0.7,BC,,,,2020-11-19 00:00:00,,11,M,,,,18.7,0,,,1126518.2020.11.19,,1126518,100,,49,5.1,19,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.3,-2.9,BC,,,,2020-11-20 00:00:00,,11,M,,,,20.9,0,,,1126518.2020.11.20,,1126518,97,,74,1.6,20,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.2,-4.3,BC,,,,2020-11-21 00:00:00,,11,M,,,,22.3,0,,,1126518.2020.11.21,,1126518,98,,91,-0.3,21,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.4,-3.8,BC,,,,2020-11-22 00:00:00,,11,M,,,,21.8,0,,,1126518.2020.11.22,,1126518,98,,86,-0.2,22,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.3,-2.5,BC,,,,2020-11-23 00:00:00,,11,M,,,,20.5,0,,,1126518.2020.11.23,,1126518,96,,81,1.3,23,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.9,-0.2,BC,,,,2020-11-24 00:00:00,,11,M,,,,18.2,0,,,1126518.2020.11.24,,1126518,98,,67,3.6,24,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.8,-1.6,BC,,,,2020-11-25 00:00:00,,11,M,,,,19.6,0,,,1126518.2020.11.25,,1126518,98,,93,0.6,25,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.6,-2.1,BC,,,,2020-11-26 00:00:00,,11,M,,,,20.1,0,,,1126518.2020.11.26,,1126518,98,,82,1.4,26,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.5,0.4,BC,,,,2020-11-27 00:00:00,,11,M,,,,17.6,0,,,1126518.2020.11.27,,1126518,95,,70,4.2,27,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.5,-1.2,BC,,,,2020-11-28 00:00:00,,11,M,,,,19.2,0,,,1126518.2020.11.28,,1126518,96,,73,4.2,28,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.7,-3.7,BC,,,,2020-11-29 00:00:00,,11,M,,,,21.7,0,,,1126518.2020.11.29,,1126518,97,,74,0.4,29,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.4,-1,BC,50,,25,2020-11-30 00:00:00,,11,M,,,,19,0,,,1126518.2020.11.30,,1126518,96,,49,5.5,30,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.7,-2.5,BC,,,,2020-12-01 00:00:00,,12,M,,,,20.5,0,,,1126518.2020.12.1,,1126518,95,,58,2.7,1,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-11.6,-5.9,BC,,,,2020-12-02 00:00:00,,12,M,,,,23.9,0,,,1126518.2020.12.2,,1126518,94,,63,-0.2,2,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-11.1,-6.9,BC,,,,2020-12-03 00:00:00,,12,M,,,,24.9,0,,,1126518.2020.12.3,,1126518,93,,77,-2.6,3,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-11.6,-5.5,BC,,,,2020-12-04 00:00:00,,12,M,,,,23.5,0,,,1126518.2020.12.4,,1126518,94,,69,0.6,4,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-10.1,-6.2,BC,,,,2020-12-05 00:00:00,,12,M,,,,24.2,0,,,1126518.2020.12.5,,1126518,95,,80,-2.2,5,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-11.9,-5.5,BC,,,,2020-12-06 00:00:00,,12,M,,,,23.5,0,,,1126518.2020.12.6,,1126518,94,,68,0.9,6,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.2,-3.6,BC,,,,2020-12-07 00:00:00,,12,M,,,,21.6,0,,,1126518.2020.12.7,,1126518,95,,76,0,7,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3,-0.7,BC,,,,2020-12-08 00:00:00,,12,M,,,,18.7,0,,,1126518.2020.12.8,,1126518,99,,86,1.7,8,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-0.3,0.6,BC,,,,2020-12-09 00:00:00,,12,M,,,,17.4,0,,,1126518.2020.12.9,,1126518,100,,99,1.4,9,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-1.9,-0.9,BC,,,,2020-12-10 00:00:00,,12,M,,,,18.9,0,,,1126518.2020.12.10,,1126518,100,,88,0.1,10,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.2,-1.2,BC,,,,2020-12-11 00:00:00,,12,M,,,,19.2,0,,,1126518.2020.12.11,,1126518,99,,93,-0.1,11,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4,-2.2,BC,,,,2020-12-12 00:00:00,,12,M,,,,20.2,0,,,1126518.2020.12.12,,1126518,98,,88,-0.4,12,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.8,-3.5,BC,,,,2020-12-13 00:00:00,,12,M,,,,21.5,0,,,1126518.2020.12.13,,1126518,96,,72,0.9,13,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.8,-2.9,BC,,,,2020-12-14 00:00:00,,12,M,,,,20.9,0,,,1126518.2020.12.14,,1126518,97,,78,-0.9,14,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.2,-2.3,BC,,,,2020-12-15 00:00:00,,12,M,,,,20.3,0,,,1126518.2020.12.15,,1126518,97,,90,-0.3,15,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.2,-2.1,BC,,,,2020-12-16 00:00:00,,12,M,,,,20.1,0,,,1126518.2020.12.16,,1126518,97,,89,0.1,16,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.9,-4.6,BC,,,,2020-12-17 00:00:00,,12,M,,,,22.6,0,,,1126518.2020.12.17,,1126518,98,,89,-0.2,17,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.1,-0.8,BC,,,,2020-12-18 00:00:00,,12,M,,,,18.8,0,,,1126518.2020.12.18,,1126518,97,,78,2.6,18,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-0.8,2.9,BC,37,,24,2020-12-19 00:00:00,,12,M,,,,15.1,0,,,1126518.2020.12.19,,1126518,92,,50,6.6,19,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,1.1,5,BC,50,,27,2020-12-20 00:00:00,,12,M,,,,13,0,,,1126518.2020.12.20,,1126518,86,,42,8.8,20,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-1.6,0.2,BC,,,,2020-12-21 00:00:00,,12,M,,,,17.8,0,,,1126518.2020.12.21,,1126518,99,,80,1.9,21,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-12.3,-5.4,BC,,,,2020-12-22 00:00:00,,12,M,,,,23.4,0,,,1126518.2020.12.22,,1126518,94,,71,1.5,22,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-17.2,-13.1,BC,,,,2020-12-23 00:00:00,,12,M,,,,31.1,0,,,1126518.2020.12.23,,1126518,92,,76,-9,23,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-20.4,-15.6,BC,,,,2020-12-24 00:00:00,,12,M,,,,33.6,0,,,1126518.2020.12.24,,1126518,89,,82,-10.8,24,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-14.9,-10.8,BC,,,,2020-12-25 00:00:00,,12,M,,,,28.8,0,,,1126518.2020.12.25,,1126518,93,,83,-6.6,25,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.4,-4.9,BC,,,,2020-12-26 00:00:00,,12,M,,,,22.9,0,,,1126518.2020.12.26,,1126518,96,,83,-2.4,26,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.5,-4.6,BC,,,,2020-12-27 00:00:00,,12,M,,,,22.6,0,,,1126518.2020.12.27,,1126518,97,,81,-2.6,27,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.4,-3.2,BC,,,,2020-12-28 00:00:00,,12,M,,,,21.2,0,,,1126518.2020.12.28,,1126518,96,,82,-1.9,28,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.5,-3.7,BC,,,,2020-12-29 00:00:00,,12,M,,,,21.7,0,,,1126518.2020.12.29,,1126518,96,,79,-2.8,29,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.9,-3,BC,,,,2020-12-30 00:00:00,,12,M,,,,21,0,,,1126518.2020.12.30,,1126518,96,,78,-1.1,30,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.1,-3.1,BC,,,,2020-12-31 00:00:00,,12,M,,,,21.1,0,,,1126518.2020.12.31,,1126518,96,,76,-1,31,,2020,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.5,-1.5,BC,,,,2021-01-01 00:00:00,,1,M,,,,19.5,0,,,1126518.2021.1.1,,1126518,96,,77,1.6,1,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.2,1,BC,,,,2021-01-02 00:00:00,,1,M,,,,17,0,,,1126518.2021.1.2,,1126518,99,,74,4.2,2,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.2,-0.4,BC,,,,2021-01-03 00:00:00,,1,M,,,,18.4,0,,,1126518.2021.1.3,,1126518,99,,80,2.4,3,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.9,-1.5,BC,,,,2021-01-04 00:00:00,,1,M,,,,19.5,0,,,1126518.2021.1.4,,1126518,99,,91,1,4,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.4,-2.7,BC,,,,2021-01-05 00:00:00,,1,M,,,,20.7,0,,,1126518.2021.1.5,,1126518,97,,77,2,5,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.3,-0.5,BC,,,,2021-01-06 00:00:00,,1,M,,,,18.5,0,,,1126518.2021.1.6,,1126518,97,,73,3.3,6,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.8,-4.3,BC,,,,2021-01-07 00:00:00,,1,M,,,,22.3,0,,,1126518.2021.1.7,,1126518,97,,70,-0.8,7,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-11.2,-7.7,BC,,,,2021-01-08 00:00:00,,1,M,,,,25.7,0,,,1126518.2021.1.8,,1126518,95,,90,-4.1,8,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-10.8,-6.7,BC,,,,2021-01-09 00:00:00,,1,M,,,,24.7,0,,,1126518.2021.1.9,,1126518,95,,75,-2.5,9,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.4,-2.5,BC,,,,2021-01-10 00:00:00,,1,M,,,,20.5,0,,,1126518.2021.1.10,,1126518,91,,75,1.4,10,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.9,-2.2,BC,,,,2021-01-11 00:00:00,,1,M,,,,20.2,0,,,1126518.2021.1.11,,1126518,96,,80,1.6,11,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.2,0.3,BC,,,,2021-01-12 00:00:00,,1,M,,,,17.7,0,,,1126518.2021.1.12,,1126518,99,,87,2.8,12,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-4.9,0.2,BC,70,,25,2021-01-13 00:00:00,,1,M,,,,17.8,0,,,1126518.2021.1.13,,1126518,,M,,5.3,13,M,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.8,-4.2,BC,,,,2021-01-14 00:00:00,,1,M,,,,22.2,0,,,1126518.2021.1.14,,1126518,91,,58,0.4,14,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-10.3,-4.6,BC,,,,2021-01-15 00:00:00,,1,M,,,,22.6,0,,,1126518.2021.1.15,,1126518,93,,65,1.2,15,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-9.4,-5.2,BC,,,,2021-01-16 00:00:00,,1,M,,,,23.2,0,,,1126518.2021.1.16,,1126518,94,,75,-1,16,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.6,1.9,BC,,,,2021-01-17 00:00:00,,1,M,,,,16.1,0,,,1126518.2021.1.17,,1126518,97,,52,7.3,17,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.9,-4.7,BC,,,,2021-01-18 00:00:00,,1,M,,,,22.7,0,,,1126518.2021.1.18,,1126518,95,,74,-0.4,18,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-10.5,-6.3,BC,,,,2021-01-19 00:00:00,,1,M,,,,24.3,0,,,1126518.2021.1.19,,1126518,94,,75,-2,19,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.2,-4.6,BC,,,,2021-01-20 00:00:00,,1,M,,,,22.6,0,,,1126518.2021.1.20,,1126518,94,,76,-0.9,20,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-10,-4.1,BC,,,,2021-01-21 00:00:00,,1,M,,,,22.1,0,,,1126518.2021.1.21,,1126518,95,,55,1.8,21,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-18.2,-12,BC,,,,2021-01-22 00:00:00,,1,M,,,,30,0,,,1126518.2021.1.22,,1126518,90,,61,-5.8,22,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-20.3,-13.4,BC,,,,2021-01-23 00:00:00,,1,M,,,,31.4,0,,,1126518.2021.1.23,,1126518,89,,56,-6.5,23,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-15.2,-10.3,BC,,,,2021-01-24 00:00:00,,1,M,,,,28.3,0,,,1126518.2021.1.24,,1126518,94,,73,-5.4,24,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7,-4.4,BC,,,,2021-01-25 00:00:00,,1,M,,,,22.4,0,,,1126518.2021.1.25,,1126518,94,,78,-1.8,25,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.9,-5.6,BC,,,,2021-01-26 00:00:00,,1,M,,,,23.6,0,,,1126518.2021.1.26,,1126518,87,,60,-2.2,26,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-10,-5.1,BC,,,,2021-01-27 00:00:00,,1,M,,,,23.1,0,,,1126518.2021.1.27,,1126518,90,,65,-0.2,27,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.3,-4.3,BC,,,,2021-01-28 00:00:00,,1,M,,,,22.3,0,,,1126518.2021.1.28,,1126518,94,,72,-1.2,28,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-9.3,-4.9,BC,,,,2021-01-29 00:00:00,,1,M,,,,22.9,0,,,1126518.2021.1.29,,1126518,96,,67,-0.4,29,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-12.9,-7.9,BC,,,,2021-01-30 00:00:00,,1,M,,,,25.9,0,,,1126518.2021.1.30,,1126518,93,,74,-2.9,30,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.2,-0.8,BC,,,,2021-01-31 00:00:00,,1,M,,,,18.8,0,,,1126518.2021.1.31,,1126518,94,,71,4.6,31,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.8,1.4,BC,,,,2021-02-01 00:00:00,,2,M,,,,16.6,0,,,1126518.2021.2.1,,1126518,97,,72,5.5,1,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.2,1.4,BC,,,,2021-02-02 00:00:00,,2,M,,,,16.6,0,,,1126518.2021.2.2,,1126518,99,,72,5,2,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.8,-2.2,BC,,,,2021-02-03 00:00:00,,2,M,,,,20.2,0,,,1126518.2021.2.3,,1126518,99,,66,2.4,3,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-6.2,-2.2,BC,,,,2021-02-04 00:00:00,,2,M,,,,20.2,0,,,1126518.2021.2.4,,1126518,99,,80,1.9,4,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-3.7,1.8,BC,,,,2021-02-05 00:00:00,,2,M,,,,16.2,0,,,1126518.2021.2.5,,1126518,99,,49,7.2,5,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-2.6,1,BC,,,,2021-02-06 00:00:00,,2,M,,,,17,0,,,1126518.2021.2.6,,1126518,98,,57,4.6,6,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-5.5,-4.2,BC,,,,2021-02-07 00:00:00,,2,M,,,,22.2,0,,,1126518.2021.2.7,,1126518,96,,86,-2.8,7,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-12,-8.5,BC,,,,2021-02-08 00:00:00,,2,M,,,,26.5,0,,,1126518.2021.2.8,,1126518,85,,57,-5,8,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-25.2,-18.6,BC,,,,2021-02-09 00:00:00,,2,M,,,,36.6,0,,,1126518.2021.2.9,,1126518,,M,,-11.9,9,M,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-20.9,-16.7,BC,,,,2021-02-10 00:00:00,,2,M,,,,34.7,0,,,1126518.2021.2.10,,1126518,84,,48,-12.4,10,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-24.9,-20.3,BC,,,,2021-02-11 00:00:00,,2,M,,,,38.3,0,,,1126518.2021.2.11,,1126518,76,,47,-15.7,11,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-29.4,-22.9,BC,,,,2021-02-12 00:00:00,,2,M,,,,40.9,0,,,1126518.2021.2.12,,1126518,81,,51,-16.3,12,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-17.6,-12.7,BC,,,,2021-02-13 00:00:00,,2,M,,,,30.7,0,,,1126518.2021.2.13,,1126518,89,,67,-7.7,13,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-9.8,-6.1,BC,,,,2021-02-14 00:00:00,,2,M,,,,24.1,0,,,1126518.2021.2.14,,1126518,90,,52,-2.4,14,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.5,-6.6,BC,,,,2021-02-15 00:00:00,,2,M,,,,24.6,0,,,1126518.2021.2.15,,1126518,92,,81,-4.6,15,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-7.7,-4.5,BC,,,,2021-02-16 00:00:00,,2,M,,,,22.5,0,,,1126518.2021.2.16,,1126518,94,,77,-1.3,16,,2021,PRINCETON A,,,,,,
-120.5125,49.467777777777776,-8.3,-3.4,BC,,,,2021-02-17 00:00:00,,2,M,,,,21.4,0,,,1126518.2021.2.17,,1126518,96,,58,1.6,17,,2021,PRINCETON A,,,,,,
